time,iops
118.0,225574.0
118.5,209770.0
119.0,208464.0
119.5,231192.0
120.0,207376.0
120.5,222904.0
121.0,213698.0
121.5,226764.0
122.0,209908.0
122.5,215724.0
123.0,219160.0
123.5,222914.0
124.0,209738.0
124.5,209320.0
125.0,222233.0
125.5,201170.0
126.0,220704.0
126.5,203608.0
127.0,219384.0
127.5,203568.0
128.0,216472.0
128.5,210344.0
129.0,217112.0
129.5,205878.0
130.0,208940.0
130.5,217436.0
131.0,216836.0
131.5,206260.0
132.0,205950.0
132.5,222547.0
133.0,204544.0
133.5,222136.0
134.0,207400.0
134.5,220600.0
135.0,204120.0
135.5,207352.0
136.0,216176.0
136.5,216679.0
137.0,202672.0
137.5,210112.0
138.0,216994.0
138.5,214964.0
139.0,208200.0
139.5,205212.0
140.0,220218.0
140.5,199412.0
141.0,215336.0
141.5,204232.0
142.0,221288.0
142.5,204720.0
143.0,215152.0
143.5,213968.0
144.0,218712.0
144.5,209352.0
145.0,214656.0
145.5,225376.0
146.0,217002.0
146.5,213022.0
147.0,209184.0
147.5,228424.0
148.0,201280.0
148.5,214752.0
149.0,218736.0
149.5,223288.0
150.0,206424.0
150.5,212440.0
151.0,220696.0
151.5,221174.0
152.0,213008.0
152.5,209808.0
153.0,226552.0
153.5,207104.0
154.0,216128.0
154.5,216902.0
155.0,223936.0
155.5,203168.0
156.0,212823.0
156.5,221144.0
157.0,221792.0
157.5,207736.0
158.0,210544.0
158.5,229188.0
159.0,210058.0
159.5,218536.0
160.0,216699.0
160.5,224058.0
161.0,205616.0
161.5,215622.0
162.0,222042.0
162.5,219728.0
163.0,213172.0
163.5,210012.0
164.0,229312.0
164.5,202648.0
165.0,212200.0
165.5,203664.0
166.0,218592.0
166.5,205232.0
167.0,212552.0
167.5,216520.0
168.0,219677.0
168.5,207832.0
169.0,209752.0
169.5,227208.0
170.0,206248.0
170.5,227720.0
171.0,212152.0
171.5,226728.0
172.0,211068.0
172.5,216176.0
173.0,220840.0
173.5,220520.0
174.0,204192.0
174.5,207128.0
175.0,226144.0
175.5,52766.0
175.5,159228.0
176.0,217276.0
176.5,209808.0
177.0,225850.0
177.5,212934.0
178.0,216648.0
178.5,220778.0
179.0,219526.0
179.5,209384.0
180.0,206587.0
180.5,227264.0
181.0,204292.0
181.5,215082.0
182.0,210600.0
182.5,224210.0
183.0,209302.0
183.5,222403.0
184.0,220304.0
184.5,224632.0
185.0,213854.0
185.5,217410.0
186.0,233568.0
186.5,215880.0
187.0,226264.0
187.5,219024.0
188.0,232407.0
188.5,217736.0
189.0,216226.0
189.5,227234.0
190.0,215044.0
190.5,219812.0
191.0,212552.0
191.5,231501.0
192.0,214064.0
192.5,220688.0
193.0,220804.0
193.5,228514.0
194.0,213792.0
194.5,209576.0
195.0,233184.0
195.5,210067.0
196.0,215434.0
196.5,218660.0
197.0,226718.0
197.5,215872.0
198.0,219720.0
198.5,232428.0
199.0,218500.0
199.5,223517.0
200.0,217112.0
200.5,229992.0
201.0,213280.0
201.5,216764.0
202.0,226584.0
202.5,225968.0
203.0,214235.0
203.5,211750.0
204.0,230088.0
204.5,206936.0
205.0,216624.0
205.5,214464.0
206.0,221952.0
206.5,210032.0
207.0,209039.0
207.5,222856.0
208.0,220128.0
208.5,215080.0
209.0,205828.0
209.5,228956.0
210.0,204656.0
210.5,217776.0
211.0,206995.0
211.5,225350.0
212.0,208362.0
212.5,215784.0
213.0,223040.0
213.5,217176.0
214.0,211416.0
214.5,209920.0
215.0,229560.0
215.5,50720.0
215.5,153126.0
216.0,219943.0
216.5,210218.0
217.0,225680.0
217.5,213856.0
218.0,214086.0
218.5,218002.0
219.0,220206.0
219.5,204458.0
220.0,206480.0
220.5,56192.0
220.5,169880.0
221.0,200623.0
221.5,222800.0
222.0,210272.0
222.5,223838.0
223.0,206954.0
223.5,213730.0
224.0,219998.0
224.5,224488.0
225.0,208086.0
225.5,53274.0
225.5,161168.0
226.0,227155.0
226.5,212438.0
227.0,221458.0
227.5,216326.0
228.0,230602.0
228.5,215594.0
229.0,220762.0
229.5,225636.0
230.0,227752.0
230.5,210044.0
231.0,213212.0
231.5,233912.0
232.0,211632.0
232.5,218512.0
233.0,216912.0
233.5,229432.0
234.0,213384.0
234.5,218776.0
235.0,228544.0
235.5,216655.0
236.0,219464.0
236.5,213440.0
237.0,229760.0
237.5,209352.0
238.0,217088.0
238.5,221888.0
239.0,223792.0
239.5,213560.0
240.0,213080.0
240.5,229854.0
241.0,211562.0
241.5,225328.0
242.0,220950.0
242.5,227594.0
243.0,208976.0
243.5,209560.0
244.0,226701.0
244.5,215990.0
245.0,205856.0
245.5,212000.0
246.0,228392.0
246.5,209936.0
247.0,216976.0
247.5,214032.0
248.0,225779.0
248.5,206048.0
249.0,209850.0
249.5,222804.0
250.0,212152.0
250.5,212960.0
251.0,207908.0
251.5,229980.0
252.0,204219.0
252.5,220362.0
253.0,216016.0
253.5,220110.0
254.0,209402.0
254.5,209258.0
255.0,219436.0
255.5,54394.0
255.5,164390.0
256.0,214587.0
256.5,209192.0
257.0,230198.0
257.5,208810.0
258.0,222920.0
258.5,212352.0
259.0,226088.0
259.5,202451.0
260.0,218672.0
260.5,218848.0
261.0,220728.0
261.5,209328.0
262.0,207984.0
262.5,227504.0
263.0,210728.0
263.5,223975.0
264.0,218840.0
264.5,228864.0
265.0,210392.0
265.5,215400.0
266.0,225768.0
266.5,220376.0
267.0,209848.0
267.5,210235.0
268.0,230928.0
268.5,210616.0
269.0,217464.0
269.5,217752.0
270.0,226236.0
270.5,218052.0
271.0,216384.0
271.5,229617.0
272.0,213186.0
272.5,227878.0
273.0,217092.0
273.5,229932.0
274.0,209082.0
274.5,216948.0
275.0,224788.0
275.5,223234.0
276.0,212688.0
276.5,208216.0
277.0,231210.0
277.5,210238.0
278.0,217080.0
278.5,219048.0
279.0,227171.0
279.5,210560.0
280.0,212280.0
280.5,228224.0
281.0,220928.0
281.5,211856.0
282.0,204728.0
282.5,220280.0
283.0,205262.0
283.5,218330.0
284.0,211424.0
284.5,215696.0
285.0,209624.0
285.5,215144.0
286.0,221880.0
286.5,53094.0
286.5,160282.0
287.0,212031.0
287.5,209776.0
288.0,232352.0
288.5,211128.0
289.0,224168.0
289.5,219208.0
290.0,229376.0
290.5,216008.0
291.0,215139.0
291.5,226080.0
292.0,213588.0
292.5,222172.0
293.0,209760.0
293.5,230658.0
294.0,205910.0
294.5,213517.0
295.0,222444.0
295.5,225392.0
296.0,212712.0
296.5,212248.0
297.0,232600.0
297.5,207144.0
298.0,226966.0
298.5,207692.0
299.0,228696.0
299.5,204946.0
300.0,215426.0
300.5,222206.0
301.0,224342.0
301.5,222368.0
302.0,219126.0
302.5,235831.0
303.0,216568.0
303.5,223408.0
304.0,225944.0
304.5,233488.0
305.0,217492.0
305.5,218074.0
306.0,58852.0
306.0,177964.0
306.5,217088.0
307.0,228400.0
307.5,220120.0
308.0,232664.0
308.5,217808.0
309.0,219256.0
309.5,233224.0
310.0,217368.0
310.5,223543.0
311.0,221262.0
311.5,233864.0
312.0,218158.0
312.5,219032.0
313.0,231896.0
313.5,213784.0
314.0,223156.0
314.5,216528.0
315.0,233256.0
315.5,214488.0
316.0,219904.0
316.5,226844.0
317.0,229640.0
317.5,108236.0
317.5,108754.0
318.0,218617.0
318.5,236334.0
319.0,218928.0
319.5,226264.0
320.0,219800.0
320.5,226652.0
321.0,209724.0
321.5,213848.0
322.0,228335.0
322.5,213136.0
323.0,214464.0
323.5,213544.0
324.0,227344.0
324.5,214128.0
325.0,213776.0
325.5,222867.0
326.0,222000.0
326.5,213632.0
327.0,214320.0
327.5,232336.0
328.0,213656.0
328.5,222904.0
329.0,220360.0
329.5,221947.0
330.0,208984.0
330.5,213856.0
331.0,227224.0
331.5,212032.0
332.0,209096.0
332.5,208738.0
333.0,231844.0
333.5,213626.0
334.0,224960.0
334.5,225190.0
335.0,228184.0
335.5,212208.0
336.0,216568.0
336.5,235208.0
337.0,209840.0
337.5,227645.0
338.0,221528.0
338.5,227912.0
339.0,215016.0
339.5,220680.0
340.0,235528.0
340.5,215990.0
341.0,225071.0
341.5,218048.0
342.0,234072.0
342.5,214704.0
343.0,220784.0
343.5,236792.0
344.0,223528.0
344.5,227000.0
345.0,223195.0
345.5,235592.0
346.0,215476.0
346.5,223954.0
347.0,230208.0
347.5,228120.0
348.0,220384.0
348.5,162546.0
348.5,54302.0
349.0,237143.0
349.5,214952.0
350.0,222720.0
350.5,233512.0
351.0,229304.0
351.5,224248.0
352.0,221032.0
352.5,239896.0
353.0,216855.0
353.5,220704.0
354.0,232276.0
354.5,229372.0
355.0,215852.0
355.5,222476.0
356.0,238784.0
356.5,215557.0
357.0,220432.0
357.5,223264.0
358.0,223250.0
358.5,209558.0
359.0,217480.0
359.5,234216.0
360.0,208744.0
360.5,222659.0
361.0,220472.0
361.5,229736.0
362.0,210956.0
362.5,215652.0
363.0,229032.0
363.5,217232.0
364.0,109226.0
364.0,109758.0
364.5,217192.0
365.0,229740.0
365.5,211076.0
366.0,216304.0
366.5,226308.0
367.0,223924.0
367.5,212960.0
368.0,206704.0
368.5,235471.0
369.0,212966.0
369.5,227408.0
370.0,222488.0
370.5,225154.0
371.0,213974.0
371.5,217272.0
372.0,229658.0
372.5,219320.0
373.0,220922.0
373.5,212398.0
374.0,235456.0
374.5,214352.0
375.0,221314.0
375.5,229668.0
376.0,220223.0
376.5,224304.0
377.0,226722.0
377.5,237310.0
378.0,218424.0
378.5,225216.0
379.0,233632.0
379.5,57680.0
379.5,174480.0
380.0,222883.0
380.5,217664.0
381.0,241792.0
381.5,224416.0
382.0,229248.0
382.5,232928.0
383.0,227432.0
383.5,228936.0
384.0,221907.0
384.5,235032.0
385.0,222362.0
385.5,220214.0
386.0,235568.0
386.5,225608.0
387.0,221496.0
387.5,226923.0
388.0,240672.0
388.5,225936.0
389.0,228472.0
389.5,237280.0
390.0,222552.0
390.5,234160.0
391.0,223554.0
391.5,241769.0
392.0,219744.0
392.5,224442.0
393.0,238238.0
393.5,221720.0
394.0,224448.0
394.5,230702.0
395.0,232474.0
395.5,212711.0
396.0,219600.0
396.5,235080.0
397.0,210376.0
397.5,228936.0
398.0,222224.0
398.5,234450.0
399.0,211764.0
399.5,212972.0
400.0,234504.0
400.5,222672.0
401.0,222372.0
401.5,216624.0
402.0,231112.0
402.5,218608.0
403.0,223445.0
403.5,227286.0
404.0,226240.0
404.5,219960.0
405.0,216624.0
405.5,235320.0
406.0,211824.0
406.5,228032.0
407.0,222835.0
407.5,228504.0
408.0,216232.0
408.5,216816.0
409.0,233048.0
409.5,209326.0
410.0,220354.0
410.5,55208.0
410.5,166632.0
411.0,231372.0
411.5,215040.0
412.0,222304.0
412.5,230248.0
413.0,214568.0
413.5,230872.0
414.0,225170.0
414.5,237584.0
415.0,227430.0
415.5,228898.0
416.0,235864.0
416.5,223832.0
417.0,232680.0
417.5,227096.0
418.0,241816.0
418.5,216295.0
419.0,223472.0
419.5,241064.0
420.0,219872.0
420.5,229672.0
421.0,229440.0
421.5,240552.0
422.0,220808.0
422.5,218947.0
423.0,240976.0
423.5,220136.0
424.0,234708.0
424.5,233572.0
425.0,237824.0
425.5,226322.0
426.0,227510.0
426.5,241256.0
427.0,224608.0
427.5,226620.0
428.0,239604.0
428.5,226144.0
429.0,237730.0
429.5,229668.0
430.0,180998.0
430.0,60480.0
430.5,220489.0
431.0,224896.0
431.5,240004.0
432.0,217608.0
432.5,228164.0
433.0,216648.0
433.5,236032.0
434.0,222536.0
434.5,225489.0
435.0,237352.0
435.5,215134.0
436.0,226694.0
436.5,225460.0
437.0,235744.0
437.5,221792.0
438.0,224711.0
438.5,237728.0
439.0,218144.0
439.5,231912.0
440.0,225840.0
440.5,237088.0
441.0,212920.0
441.5,217960.0
442.0,233931.0
442.5,216992.0
443.0,232432.0
443.5,224824.0
444.0,232792.0
444.5,219848.0
445.0,218236.0
445.5,59058.0
445.5,178502.0
446.0,217050.0
446.5,226584.0
447.0,219430.0
447.5,235672.0
448.0,222640.0
448.5,225474.0
449.0,239504.0
449.5,218819.0
450.0,234232.0
450.5,227096.0
451.0,242648.0
451.5,221336.0
452.0,226304.0
452.5,240776.0
453.0,220312.0
453.5,235330.0
454.0,231372.0
454.5,237886.0
455.0,218128.0
455.5,224416.0
456.0,240776.0
456.5,214816.0
457.0,228624.0
457.5,234443.0
458.0,236296.0
458.5,218584.0
459.0,222490.0
459.5,242052.0
460.0,220328.0
460.5,227220.0
461.0,236140.0
461.5,233216.0
462.0,225712.0
462.5,226946.0
463.0,244694.0
463.5,223474.0
464.0,221392.0
464.5,238672.0
465.0,225448.0
465.5,227951.0
466.0,222144.0
466.5,242040.0
467.0,223000.0
467.5,227996.0
468.0,243804.0
468.5,221704.0
469.0,225731.0
469.5,226304.0
470.0,233712.0
470.5,223334.0
471.0,223602.0
471.5,235008.0
472.0,221080.0
472.5,225216.0
473.0,223767.0
473.5,235256.0
474.0,221768.0
474.5,220752.0
475.0,239040.0
475.5,220108.0
476.0,234468.0
476.5,170702.0
476.5,56994.0
477.0,230019.0
477.5,216752.0
478.0,222160.0
478.5,237316.0
479.0,220884.0
479.5,231904.0
480.0,220912.0
480.5,234872.0
481.0,220479.0
481.5,221168.0
482.0,237816.0
482.5,215904.0
483.0,224000.0
483.5,228494.0
484.0,238088.0
484.5,215271.0
485.0,214460.0
485.5,234448.0
486.0,217272.0
486.5,234952.0
487.0,227832.0
487.5,241552.0
488.0,227992.0
488.5,224647.0
489.0,245968.0
489.5,225720.0
490.0,227840.0
490.5,237912.0
491.0,236072.0
491.5,227882.0
492.0,227598.0
492.5,245722.0
493.0,229594.0
493.5,233552.0
494.0,241164.0
494.5,226504.0
495.0,233920.0
495.5,229806.0
496.0,243858.0
496.5,224183.0
497.0,225800.0
497.5,246290.0
498.0,224318.0
498.5,227316.0
499.0,237276.0
499.5,234084.0
500.0,233511.0
500.5,224670.0
501.0,241720.0
501.5,229464.0
502.0,229218.0
502.5,244582.0
503.0,228628.0
503.5,229972.0
504.0,233163.0
504.5,240896.0
505.0,222098.0
505.5,223392.0
506.0,237960.0
506.5,219456.0
507.0,233800.0
507.5,224360.0
508.0,237668.0
508.5,215320.0
509.0,223350.0
509.5,235716.0
510.0,219372.0
510.5,226728.0
511.0,226216.0
511.5,233088.0
512.0,224031.0
512.5,221086.0
513.0,244684.0
513.5,218998.0
514.0,231302.0
514.5,237344.0
515.0,234920.0
515.5,224266.0
516.0,225858.0
516.5,243001.0
517.0,215870.0
517.5,231432.0
518.0,232264.0
518.5,231392.0
519.0,231844.0
519.5,227060.0
520.0,236344.0
520.5,220142.0
521.0,228232.0
521.5,236919.0
522.0,223836.0
522.5,230284.0
523.0,225864.0
523.5,246536.0
524.0,228064.0
524.5,228974.0
525.0,246994.0
525.5,229040.0
526.0,230464.0
526.5,239003.0
527.0,241400.0
527.5,227032.0
528.0,233936.0
528.5,244960.0
529.0,227366.0
529.5,226344.0
530.0,246464.0
530.5,225152.0
531.0,238368.0
531.5,231973.0
532.0,242920.0
532.5,224656.0
533.0,224434.0
533.5,245830.0
534.0,221650.0
534.5,228170.0
535.0,238344.0
535.5,239562.0
536.0,232501.0
536.5,229616.0
537.0,246416.0
537.5,229600.0
538.0,229720.0
538.5,248752.0
539.0,229672.0
539.5,235008.0
540.0,235000.0
540.5,243424.0
541.0,230683.0
541.5,225696.0
542.0,245488.0
542.5,218096.0
543.0,225250.0
543.5,239326.0
544.0,231918.0
544.5,222568.0
545.0,219320.0
545.5,242776.0
546.0,212975.0
546.5,228288.0
547.0,233360.0
547.5,232080.0
548.0,232704.0
548.5,218480.0
549.0,241080.0
549.5,221112.0
550.0,223464.0
550.5,241320.0
551.0,224755.0
551.5,237252.0
552.0,224264.0
552.5,243350.0
553.0,224274.0
553.5,222102.0
554.0,245194.0
554.5,220816.0
555.0,228696.0
555.5,226716.0
556.0,238191.0
556.5,216972.0
557.0,222838.0
557.5,239882.0
558.0,218276.0
558.5,235666.0
559.0,235058.0
559.5,243988.0
560.0,230882.0
560.5,231564.0
561.0,248415.0
561.5,227072.0
562.0,232712.0
562.5,243680.0
563.0,230952.0
563.5,240056.0
564.0,236752.0
564.5,247080.0
565.0,229200.0
565.5,229738.0
566.0,252813.0
566.5,226824.0
567.0,232672.0
567.5,241672.0
568.0,228576.0
568.5,236248.0
569.0,231192.0
569.5,244344.0
570.0,227502.0
570.5,227208.0
571.0,249288.0
571.5,230896.0
572.0,236704.0
572.5,240440.0
573.0,236834.0
573.5,226460.0
574.0,226398.0
574.5,253103.0
575.0,227248.0
575.5,229966.0
576.0,246328.0
576.5,225864.0
577.0,236448.0
577.5,235800.0
578.0,239808.0
578.5,220647.0
579.0,221112.0
579.5,247296.0
580.0,218280.0
580.5,228000.0
581.0,230080.0
581.5,240616.0
582.0,57612.0
582.0,174076.0
582.5,228135.0
583.0,241704.0
583.5,230360.0
584.0,230376.0
584.5,242284.0
585.0,224134.0
585.5,231142.0
586.0,229127.0
586.5,236088.0
587.0,216800.0
587.5,222560.0
588.0,244216.0
588.5,221584.0
589.0,238352.0
589.5,236004.0
590.0,238647.0
590.5,232198.0
591.0,228730.0
591.5,247512.0
592.0,223462.0
592.5,228242.0
593.0,244080.0
593.5,55864.0
593.5,168858.0
594.0,233623.0
594.5,233320.0
595.0,243784.0
595.5,228952.0
596.0,231888.0
596.5,248584.0
597.0,223360.0
597.5,240175.0
598.0,240992.0
598.5,240368.0
599.0,228948.0
599.5,227396.0
600.0,244872.0
600.5,223656.0
601.0,225752.0
601.5,246043.0
602.0,227176.0
602.5,238416.0
603.0,235104.0
603.5,246134.0
604.0,225120.0
604.5,227576.0
605.0,247368.0
605.5,227823.0
606.0,232220.0
606.5,242764.0
607.0,231288.0
607.5,238424.0
608.0,237112.0
608.5,244474.0
609.0,233062.0
609.5,229626.0
610.0,252968.0
610.5,228072.0
611.0,227704.0
611.5,244944.0
612.0,234504.0
612.5,225094.0
613.0,224610.0
613.5,241007.0
614.0,227144.0
614.5,230560.0
615.0,242704.0
615.5,222960.0
616.0,241368.0
616.5,226648.0
617.0,241803.0
617.5,225784.0
618.0,223352.0
618.5,244688.0
619.0,217888.0
619.5,232944.0
620.0,233272.0
620.5,238752.0
621.0,231131.0
621.5,228160.0
622.0,243136.0
622.5,230662.0
623.0,229880.0
623.5,237626.0
624.0,228428.0
624.5,57668.0
624.5,173940.0
625.0,223305.0
625.5,243052.0
626.0,218208.0
626.5,221992.0
627.0,242720.0
627.5,227352.0
628.0,236968.0
628.5,229079.0
629.0,240024.0
629.5,226980.0
630.0,231308.0
630.5,256728.0
631.0,224718.0
631.5,232928.0
632.0,240392.0
632.5,231967.0
633.0,243344.0
633.5,236520.0
634.0,248704.0
634.5,231968.0
635.0,234304.0
635.5,248776.0
636.0,231280.0
636.5,230123.0
637.0,244424.0
637.5,234072.0
638.0,232632.0
638.5,238128.0
639.0,247832.0
639.5,231856.0
640.0,57954.0
640.0,175046.0
640.5,248127.0
641.0,228248.0
641.5,239240.0
642.0,240928.0
642.5,231616.0
643.0,237600.0
643.5,232440.0
644.0,249440.0
644.5,224727.0
645.0,228152.0
645.5,249792.0
646.0,235952.0
646.5,240656.0
647.0,241324.0
647.5,228804.0
648.0,238783.0
648.5,233588.0
649.0,245112.0
649.5,225756.0
650.0,228070.0
650.5,245300.0
651.0,227064.0
651.5,175360.0
651.5,58576.0
652.0,238027.0
652.5,236296.0
653.0,229192.0
653.5,229472.0
654.0,247496.0
654.5,231872.0
655.0,233288.0
655.5,245984.0
656.0,223963.0
656.5,231700.0
657.0,237488.0
657.5,239784.0
658.0,221666.0
658.5,225804.0
659.0,247906.0
659.5,229927.0
660.0,233348.0
660.5,234364.0
661.0,237478.0
661.5,233178.0
662.0,229200.0
662.5,243284.0
663.0,225296.0
663.5,224615.0
664.0,246152.0
664.5,230360.0
665.0,243056.0
665.5,239428.0
666.0,245668.0
666.5,236048.0
667.0,58324.0
667.0,176156.0
667.5,251203.0
668.0,230536.0
668.5,228696.0
669.0,253016.0
669.5,229280.0
670.0,234040.0
670.5,244800.0
671.0,244847.0
671.5,236448.0
672.0,233360.0
672.5,251248.0
673.0,232664.0
673.5,232644.0
674.0,252970.0
674.5,231696.0
675.0,233223.0
675.5,245056.0
676.0,240992.0
676.5,238304.0
677.0,233872.0
677.5,250176.0
678.0,226528.0
678.5,58388.0
678.5,176404.0
679.0,253746.0
679.5,233328.0
680.0,243430.0
680.5,244130.0
681.0,239232.0
681.5,239880.0
682.0,230696.0
682.5,246816.0
683.0,221594.0
683.5,225768.0
684.0,244032.0
684.5,222774.0
685.0,234426.0
685.5,234646.0
686.0,242234.0
686.5,227927.0
687.0,228448.0
687.5,244628.0
688.0,228940.0
688.5,233280.0
689.0,243808.0
689.5,226904.0
690.0,229954.0
690.5,228981.0
691.0,242352.0
691.5,221352.0
692.0,226254.0
692.5,244778.0
693.0,226678.0
693.5,234804.0
694.0,57836.0
694.0,174952.0
694.5,235461.0
695.0,225392.0
695.5,230698.0
696.0,248824.0
696.5,216756.0
697.0,229568.0
697.5,238784.0
698.0,225088.0
698.5,236319.0
699.0,229200.0
699.5,253056.0
700.0,235110.0
700.5,231848.0
701.0,254832.0
701.5,234568.0
702.0,232267.0
702.5,249628.0
703.0,234848.0
703.5,233420.0
704.0,239492.0
704.5,249920.0
705.0,234320.0
705.5,233854.0
706.0,249314.0
706.5,236848.0
707.0,238226.0
707.5,248988.0
708.0,233032.0
708.5,243670.0
709.0,240114.0
709.5,244768.0
710.0,231951.0
710.5,231432.0
711.0,249312.0
711.5,232632.0
712.0,234880.0
712.5,254262.0
713.0,235400.0
713.5,244824.0
714.0,243613.0
714.5,244616.0
715.0,237664.0
715.5,236760.0
716.0,249728.0
716.5,224656.0
717.0,224576.0
717.5,250675.0
718.0,224152.0
718.5,236056.0
719.0,242136.0
719.5,234600.0
720.0,238784.0
720.5,225464.0
721.0,246384.0
721.5,230663.0
722.0,229458.0
722.5,250810.0
723.0,224264.0
723.5,234984.0
724.0,238640.0
724.5,239032.0
725.0,229688.0
725.5,226333.0
726.0,251774.0
726.5,227472.0
727.0,234030.0
727.5,244344.0
728.0,223760.0
728.5,236888.0
729.0,56680.0
729.0,171488.0
729.5,245705.0
730.0,226458.0
730.5,226224.0
731.0,249288.0
731.5,229352.0
732.0,238104.0
732.5,243456.0
733.0,234472.0
733.5,232503.0
734.0,235376.0
734.5,252016.0
735.0,234404.0
735.5,231730.0
736.0,256880.0
736.5,236374.0
737.0,237844.0
737.5,252586.0
738.0,236190.0
738.5,239880.0
739.0,238728.0
739.5,250560.0
740.0,238576.0
740.5,235152.0
741.0,256567.0
741.5,236416.0
742.0,237016.0
742.5,254920.0
743.0,231976.0
743.5,238448.0
744.0,246052.0
744.5,246466.0
745.0,241584.0
745.5,240402.0
746.0,252712.0
746.5,237328.0
747.0,236920.0
747.5,250464.0
748.0,233392.0
748.5,235472.0
749.0,249726.0
749.5,235558.0
750.0,238314.0
750.5,238042.0
751.0,247720.0
751.5,238856.0
752.0,235010.0
752.5,249484.0
753.0,237080.0
753.5,234456.0
754.0,248816.0
754.5,232328.0
755.0,236138.0
755.5,240018.0
756.0,243312.0
756.5,232112.0
757.0,231856.0
757.5,250008.0
758.0,237536.0
758.5,234576.0
759.0,250176.0
759.5,230512.0
760.0,240653.0
760.5,241962.0
