time,iops
586,243792.859328
587,239905.328242
588,241540.948120
589,240356.276595
590,236144.347080
591,240584.141190
592,234290.926022
593,238246.405490
594,236273.047582
595,233618.584971
596,237760.260938
597,231144.879458
598,237523.996171
599,233875.704228
600,233362.009763
601,236431.687047
602,230295.345489
603,237444.119092
604,233730.070244
605,235736.928906
606,238040.073419
607,231793.922014
608,234977.163465
609,232762.729891
610,235639.141074
611,242630.478088
612,239834.243209
613,244028.240044
614,239160.525650
615,239668.887948
616,242919.071795
617,238835.917000
618,244221.100271
619,241624.574394
620,239928.843537
621,244401.636045
622,236589.328169
623,241533.733173
624,239618.370678
625,237632.326255
626,241713.790513
627,232618.587128
628,237610.467089
629,234409.398269
630,235485.057986
631,240551.167168
632,232906.452652
633,237589.274532
634,232771.099849
635,233662.686238
636,236014.420471
637,232173.872973
638,234630.569797
639,232623.322072
640,232932.319443
641,237918.362329
642,232790.038135
643,239784.322335
644,238928.650089
645,240937.689425
646,244300.834281
647,242992.601328
648,242915.797875
649,242221.399834
650,239437.245157
651,243461.064726
652,238901.287768
653,242704.401712
654,240904.341938
655,240739.916105
656,243728.291702
657,239373.828586
658,242226.278097
659,240692.893340
660,240467.621568
661,240758.969480
662,235365.687349
663,236680.789604
664,234856.474089
665,233717.317655
666,237746.550268
667,231476.043409
668,234676.424125
669,234388.459616
670,233220.677041
671,237407.824549
672,233110.286847
673,237201.581318
674,234440.138892
675,233534.953363
676,239533.939061
677,232770.919712
678,240987.069223
679,239057.745735
680,241392.239819
681,246090.994043
682,240806.479717
683,242822.164237
684,242462.703128
685,239905.217961
686,244403.952408
687,238227.210873
688,242889.838515
689,238758.475960
690,240983.869013
691,241618.747217
692,237360.150796
693,241403.348325
694,239725.725030
695,238925.129713
696,240228.519880
697,234778.815879
698,237621.348692
699,236063.475956
700,237227.542736
701,239146.056756
702,234390.787919
703,235960.259778
704,234958.239285
705,235829.632513
706,237815.936022
707,233529.678862
708,237625.528274
709,236271.584039
710,236207.484398
711,238966.126928
712,234559.804310
713,240003.645509
714,239946.191273
715,240626.882357
716,244810.338090
717,240010.519637
718,244095.564440
719,243161.903953
720,243294.876969
721,243747.204883
722,243074.477554
723,242206.076402
724,243394.153281
725,241045.055478
726,243533.136931
727,244370.336186
728,243364.264144
729,242732.874757
730,235942.140357
731,240706.357511
732,235296.756582
733,237519.554889
734,240600.401476
735,235782.779000
736,239146.965031
737,238363.320682
738,238267.323362
739,239425.062807
740,237040.684034
741,239961.192040
742,240654.145081
743,240868.460609
744,242718.089722
745,240072.839523
746,239952.478101
747,244128.323747
748,239719.043025
749,245167.636465
750,243406.942350
751,245447.467127
752,244470.372237
753,241458.912429
754,245634.730511
755,243378.260120
756,243595.686834
757,246585.579072
758,242115.085050
759,244073.890776
760,244799.725873
761,242050.367732
762,243045.059921
763,240142.525478
764,239070.298530
765,237324.046594
766,236575.086518
767,236323.398360
768,237611.973365
769,240276.646988
770,239620.719379
771,239016.093287
772,240131.074117
773,240166.540862
774,240583.017465
775,239289.378672
776,237678.374399
777,238485.039283
778,239082.359790
779,241600.414155
780,240226.809725
781,241901.339490
782,240727.453929
783,244793.542718
784,243622.550689
785,243877.389966
786,243076.453007
787,245447.265050
788,248381.260391
789,244590.385241
790,246590.418341
791,244142.946483
792,246992.796345
793,245088.888871
794,244645.005616
795,245157.922253
796,244879.147031
797,241510.718662
798,240671.000866
799,238635.569582
800,239299.002995
801,238585.397758
802,238220.229227
803,237547.635681
804,237153.317192
805,236523.393127
806,238783.788784
807,237759.007516
808,238456.635234
809,236190.699552
810,238613.739062
811,238583.740284
812,236882.963130
813,238799.633817
814,240567.045714
815,241843.361320
816,242909.383521
817,243799.671541
818,245922.163561
819,245945.206736
820,245669.547061
821,245711.462743
822,243416.128780
823,243657.580832
824,245881.764143
825,246070.896728
826,244465.517857
827,245217.150274
828,249289.173815
829,245579.589050
830,245398.394355
831,244107.342029
832,244512.871833
833,241945.586109
834,241031.611286
835,238876.256982
836,243192.787396
837,242690.724841
838,240967.337991
839,240248.018355
840,240023.512309
841,242493.831726
842,241093.627965
843,240897.830297
844,240039.238164
845,239635.376288
846,240621.029832
847,239502.508979
848,241776.007747
849,245949.492543
850,248697.091724
851,252122.627581
852,248402.932434
853,248706.905646
854,249343.060105
855,247064.055156
856,246482.422764
