time,iops
58.5,201826.0
59.0,213346.0
59.5,213832.0
60.0,221824.0
60.5,199413.0
61.0,204638.0
61.5,208488.0
62.0,208686.0
62.5,148502.0
62.5,48866.0
63.0,198485.0
63.5,218254.0
64.0,206772.0
64.5,202880.0
65.0,202844.0
65.5,217482.0
66.0,195539.0
66.5,206680.0
67.0,200815.0
67.5,216856.0
68.0,201072.0
68.5,212848.0
69.0,204472.0
69.5,216892.0
70.0,202020.0
70.5,210949.0
71.0,207060.0
71.5,216844.0
72.0,197314.0
72.5,204988.0
73.0,214637.0
73.5,215710.0
74.0,202595.0
74.5,201048.0
75.0,216964.0
75.5,208039.0
76.0,197450.0
76.5,201737.0
77.0,219248.0
77.5,197073.0
78.0,206976.0
78.5,197336.0
79.0,214128.0
79.5,197093.0
80.0,209610.0
80.5,201810.0
81.0,216509.0
81.5,197614.0
82.0,209998.0
82.5,214186.0
83.0,221916.0
83.5,204346.0
84.0,208367.0
84.5,215088.0
85.0,218202.0
85.5,199340.0
86.0,153888.0
86.0,48892.0
86.5,220259.0
87.0,205688.0
87.5,210082.0
88.0,205384.0
88.5,223170.0
89.0,198834.0
89.5,209165.0
90.0,209578.0
90.5,217504.0
91.0,205204.0
91.5,213223.0
92.0,214820.0
92.5,220425.0
93.0,201044.0
93.5,207143.0
94.0,221262.0
94.5,207781.0
95.0,212472.0
95.5,206228.0
96.0,219006.0
96.5,205266.0
97.0,207504.0
97.5,208889.0
98.0,221044.0
98.5,199607.0
99.0,209170.0
99.5,216075.0
100.0,218020.0
100.5,203843.0
101.0,204952.0
101.5,214302.0
102.0,208242.0
102.5,207072.0
103.0,203756.0
103.5,222713.0
104.0,207602.0
104.5,211086.0
105.0,206190.0
105.5,221523.0
106.0,204040.0
106.5,211954.0
107.0,212736.0
107.5,216518.0
108.0,201112.0
108.5,208194.0
109.0,220166.0
109.5,214928.0
110.0,210848.0
110.5,204337.0
111.0,227280.0
111.5,207747.0
112.0,216418.0
112.5,208094.0
113.0,221518.0
113.5,200523.0
114.0,211788.0
114.5,213328.0
115.0,218052.0
115.5,203483.0
116.0,207006.0
116.5,221569.0
117.0,212720.0
117.5,210377.0
118.0,209092.0
118.5,220743.0
119.0,203146.0
119.5,217729.0
120.0,208786.0
120.5,223688.0
121.0,203480.0
121.5,214887.0
122.0,219656.0
122.5,219728.0
123.0,203768.0
123.5,212256.0
124.0,224910.0
124.5,209525.0
125.0,223052.0
125.5,210964.0
126.0,223200.0
126.5,210975.0
127.0,213030.0
127.5,218680.0
128.0,217012.0
128.5,214544.0
129.0,213098.0
129.5,227320.0
130.0,211432.0
130.5,220936.0
131.0,217560.0
131.5,226602.0
132.0,213378.0
132.5,214792.0
133.0,222126.0
133.5,219540.0
134.0,203036.0
134.5,211562.0
135.0,226024.0
135.5,211896.0
136.0,212528.0
136.5,216312.0
137.0,224720.0
137.5,209874.0
138.0,213208.0
138.5,166208.0
138.5,55552.0
139.0,215502.0
139.5,207672.0
140.0,206808.0
140.5,220596.0
141.0,206496.0
141.5,215016.0
142.0,205256.0
142.5,224826.0
143.0,148612.0
143.0,49562.0
143.5,211888.0
144.0,212264.0
144.5,215748.0
145.0,204644.0
145.5,210161.0
146.0,218190.0
146.5,215480.0
147.0,202237.0
147.5,207252.0
148.0,219718.0
148.5,207488.0
149.0,211670.0
149.5,205696.0
150.0,215816.0
150.5,204371.0
151.0,159994.0
151.0,53882.0
151.5,208607.0
152.0,221432.0
152.5,196412.0
153.0,209066.0
153.5,213542.0
154.0,218663.0
154.5,200204.0
155.0,208340.0
155.5,220426.0
156.0,210668.0
156.5,206568.0
157.0,202964.0
157.5,221392.0
158.0,202187.0
158.5,219856.0
159.0,206059.0
159.5,218688.0
160.0,195978.0
160.5,212762.0
161.0,211893.0
161.5,222138.0
162.0,52142.0
162.0,158172.0
162.5,211247.0
163.0,222938.0
163.5,218706.0
164.0,215278.0
164.5,210536.0
165.0,221406.0
165.5,207335.0
166.0,211864.0
166.5,216205.0
167.0,224076.0
167.5,209745.0
168.0,210162.0
168.5,226697.0
169.0,216066.0
169.5,211282.0
170.0,209707.0
170.5,227786.0
171.0,209169.0
171.5,214720.0
172.0,212020.0
172.5,222862.0
173.0,203746.0
173.5,215236.0
174.0,222690.0
174.5,222312.0
175.0,206538.0
175.5,209038.0
176.0,228894.0
176.5,205324.0
177.0,216229.0
177.5,209710.0
178.0,226525.0
178.5,206000.0
179.0,214795.0
179.5,222910.0
180.0,223546.0
180.5,216228.0
181.0,209610.0
181.5,228212.0
182.0,204274.0
182.5,222584.0
183.0,215370.0
183.5,167322.0
183.5,57136.0
184.0,207724.0
184.5,214586.0
185.0,223517.0
185.5,218640.0
186.0,216337.0
186.5,207984.0
187.0,225134.0
187.5,209154.0
188.0,212718.0
188.5,160018.0
188.5,53382.0
189.0,222815.0
189.5,206920.0
190.0,213767.0
190.5,219753.0
191.0,219742.0
191.5,214440.0
192.0,207784.0
192.5,227136.0
193.0,203435.0
193.5,222826.0
194.0,209830.0
194.5,221711.0
195.0,207428.0
195.5,216330.0
196.0,223557.0
196.5,223552.0
197.0,212080.0
197.5,213325.0
198.0,228380.0
198.5,210750.0
199.0,218623.0
199.5,212814.0
200.0,224816.0
200.5,215136.0
201.0,217487.0
201.5,222834.0
202.0,226243.0
202.5,212654.0
203.0,215048.0
203.5,231220.0
204.0,211866.0
204.5,217114.0
205.0,220438.0
205.5,228016.0
206.0,213602.0
206.5,214552.0
207.0,225131.0
207.5,210456.0
208.0,224271.0
208.5,214990.0
209.0,228679.0
209.5,213600.0
210.0,216015.0
210.5,223042.0
211.0,225708.0
211.5,212974.0
212.0,215156.0
212.5,233874.0
213.0,213880.0
213.5,220162.0
214.0,218442.0
214.5,228197.0
215.0,208212.0
215.5,214572.0
216.0,223863.0
216.5,224288.0
217.0,216659.0
217.5,217580.0
218.0,232477.0
218.5,212662.0
219.0,220746.0
219.5,219816.0
220.0,223474.0
220.5,204818.0
221.0,208100.0
221.5,223533.0
222.0,211360.0
222.5,207020.0
223.0,209764.0
223.5,228556.0
224.0,199797.0
224.5,217240.0
225.0,214473.0
225.5,221354.0
226.0,215213.0
226.5,209640.0
227.0,228118.0
227.5,211992.0
228.0,209617.0
228.5,210256.0
229.0,228014.0
229.5,206798.0
230.0,216190.0
230.5,211874.0
231.0,222714.0
231.5,209988.0
232.0,211351.0
232.5,221174.0
233.0,216581.0
233.5,210872.0
234.0,208072.0
234.5,230361.0
235.0,155838.0
235.0,51568.0
235.5,213950.0
236.0,211760.0
236.5,221094.0
237.0,206690.0
237.5,213594.0
238.0,219014.0
238.5,219134.0
239.0,212350.0
239.5,211566.0
240.0,232528.0
240.5,216239.0
241.0,220430.0
241.5,219395.0
242.0,232342.0
242.5,211240.0
243.0,213738.0
243.5,224234.0
244.0,221922.0
244.5,211547.0
245.0,212752.0
245.5,232544.0
246.0,211499.0
246.5,220794.0
247.0,218312.0
247.5,227996.0
248.0,215291.0
248.5,216378.0
249.0,230726.0
249.5,214782.0
250.0,218378.0
250.5,214481.0
251.0,229434.0
251.5,211188.0
252.0,210834.0
252.5,221260.0
253.0,225136.0
253.5,215828.0
254.0,214124.0
254.5,235390.0
255.0,213950.0
255.5,225728.0
256.0,218166.0
256.5,232488.0
257.0,213490.0
257.5,216566.0
258.0,222161.0
258.5,205514.0
259.0,219339.0
259.5,204366.0
260.0,224660.0
260.5,197818.0
261.0,220010.0
261.5,213839.0
262.0,223894.0
262.5,201397.0
263.0,209568.0
263.5,224167.0
264.0,213776.0
264.5,213192.0
265.0,206058.0
265.5,226654.0
266.0,195940.0
266.5,221140.0
267.0,211470.0
267.5,220628.0
268.0,157206.0
268.0,52542.0
268.5,215166.0
269.0,216870.0
269.5,220278.0
270.0,209024.0
270.5,214182.0
271.0,222214.0
271.5,203054.0
272.0,217900.0
272.5,208910.0
273.0,226759.0
273.5,201996.0
274.0,212211.0
274.5,208862.0
275.0,168440.0
275.0,55208.0
275.5,202017.0
276.0,212182.0
276.5,217834.0
277.0,217704.0
277.5,217690.0
278.0,214872.0
278.5,230964.0
279.0,214024.0
279.5,222896.0
280.0,220568.0
280.5,229408.0
281.0,207706.0
281.5,216118.0
282.0,225126.0
282.5,212539.0
283.0,228130.0
283.5,218205.0
284.0,233186.0
284.5,213974.0
285.0,215578.0
285.5,225558.0
286.0,221032.0
286.5,215224.0
287.0,210101.0
287.5,233534.0
288.0,210545.0
288.5,222418.0
289.0,217128.0
289.5,231515.0
290.0,209296.0
290.5,211397.0
291.0,226362.0
291.5,213992.0
292.0,225473.0
292.5,215246.0
293.0,228767.0
293.5,214172.0
294.0,213503.0
294.5,220732.0
295.0,224534.0
295.5,207115.0
296.0,206840.0
296.5,219155.0
297.0,208538.0
297.5,222684.0
298.0,209684.0
298.5,224216.0
299.0,207602.0
299.5,222816.0
300.0,222573.0
300.5,222574.0
301.0,207151.0
301.5,211732.0
302.0,231618.0
302.5,208639.0
303.0,222196.0
303.5,209411.0
304.0,224290.0
304.5,215656.0
305.0,217310.0
305.5,223412.0
306.0,223302.0
306.5,216900.0
307.0,213303.0
307.5,229784.0
308.0,211560.0
308.5,222786.0
309.0,216718.0
309.5,227930.0
310.0,199434.0
310.5,214700.0
311.0,221356.0
311.5,217418.0
312.0,204128.0
312.5,209820.0
313.0,233084.0
313.5,207902.0
314.0,224360.0
314.5,218395.0
315.0,226496.0
315.5,219701.0
316.0,217984.0
316.5,235868.0
317.0,214470.0
317.5,229232.0
318.0,217630.0
318.5,235452.0
319.0,213181.0
319.5,218146.0
320.0,228560.0
320.5,224518.0
321.0,215096.0
321.5,219336.0
322.0,237464.0
322.5,213836.0
323.0,224718.0
323.5,228432.0
324.0,230114.0
324.5,217288.0
325.0,217962.0
325.5,237300.0
326.0,217404.0
326.5,224053.0
327.0,222194.0
327.5,225663.0
328.0,218044.0
328.5,215284.0
329.0,233754.0
329.5,218260.0
330.0,230868.0
330.5,222808.0
331.0,232130.0
331.5,215839.0
332.0,221852.0
332.5,232722.0
333.0,216782.0
333.5,219656.0
334.0,207111.0
334.5,228202.0
335.0,211981.0
335.5,215338.0
336.0,218137.0
336.5,222052.0
337.0,216054.0
337.5,213590.0
338.0,230080.0
338.5,210138.0
339.0,217882.0
339.5,214376.0
340.0,229520.0
340.5,209246.0
341.0,214323.0
341.5,226392.0
342.0,218682.0
342.5,209864.0
343.0,211348.0
343.5,225695.0
344.0,209980.0
344.5,221643.0
345.0,217734.0
345.5,227220.0
346.0,210764.0
346.5,217730.0
347.0,229972.0
347.5,214088.0
348.0,226716.0
348.5,218470.0
349.0,234335.0
349.5,210602.0
350.0,219130.0
350.5,227922.0
351.0,224224.0
351.5,217098.0
352.0,218768.0
352.5,240814.0
353.0,215466.0
353.5,222548.0
354.0,226554.0
354.5,230850.0
355.0,214776.0
355.5,215188.0
356.0,181764.0
356.0,60684.0
356.5,216637.0
357.0,230546.0
357.5,226050.0
358.0,232040.0
358.5,215995.0
359.0,214434.0
359.5,237784.0
360.0,220176.0
360.5,227960.0
361.0,226343.0
361.5,233492.0
362.0,222736.0
362.5,220191.0
363.0,235002.0
363.5,216122.0
364.0,226000.0
364.5,225370.0
365.0,234036.0
365.5,215582.0
366.0,221350.0
366.5,235684.0
367.0,217351.0
367.5,230508.0
368.0,225910.0
368.5,234879.0
369.0,213286.0
369.5,222087.0
370.0,231040.0
370.5,214733.0
371.0,217544.0
371.5,220348.0
372.0,231849.0
372.5,215864.0
373.0,217545.0
373.5,223672.0
374.0,223100.0
374.5,217498.0
375.0,212446.0
375.5,231754.0
376.0,215096.0
376.5,220216.0
377.0,219878.0
377.5,227075.0
378.0,215006.0
378.5,218514.0
379.0,225889.0
379.5,208114.0
380.0,221768.0
380.5,216466.0
381.0,227573.0
381.5,213278.0
382.0,223576.0
382.5,222449.0
383.0,225474.0
383.5,221441.0
384.0,217328.0
384.5,239437.0
385.0,215448.0
385.5,225016.0
386.0,226763.0
386.5,224714.0
387.0,213365.0
387.5,214776.0
388.0,232130.0
388.5,212794.0
389.0,220638.0
389.5,223441.0
390.0,239966.0
390.5,223069.0
391.0,222604.0
391.5,242930.0
392.0,222978.0
392.5,230768.0
393.0,233914.0
393.5,236352.0
394.0,221790.0
394.5,222723.0
395.0,240122.0
395.5,219034.0
396.0,228920.0
396.5,230865.0
397.0,234536.0
397.5,217840.0
398.0,222426.0
398.5,238946.0
399.0,221693.0
399.5,225712.0
400.0,230556.0
400.5,235211.0
401.0,219850.0
401.5,221894.0
402.0,246266.0
402.5,220788.0
403.0,227492.0
403.5,233614.0
404.0,228238.0
404.5,228968.0
405.0,223642.0
405.5,239483.0
406.0,223682.0
406.5,225531.0
407.0,234730.0
407.5,224240.0
408.0,229616.0
408.5,219812.0
409.0,232076.0
409.5,214986.0
410.0,219318.0
410.5,229286.0
411.0,226838.0
411.5,219712.0
412.0,218738.0
412.5,231950.0
413.0,219272.0
413.5,222136.0
414.0,228518.0
414.5,224724.0
415.0,221962.0
415.5,210630.0
416.0,238300.0
416.5,210102.0
417.0,223806.0
417.5,218637.0
418.0,225230.0
418.5,214022.0
419.0,214155.0
419.5,233202.0
420.0,214621.0
420.5,229274.0
421.0,216334.0
421.5,231960.0
422.0,215720.0
422.5,214211.0
423.0,232848.0
423.5,225393.0
424.0,216206.0
424.5,219558.0
425.0,232154.0
425.5,215260.0
426.0,224079.0
426.5,232602.0
427.0,235860.0
427.5,225115.0
428.0,231484.0
428.5,238279.0
429.0,223528.0
429.5,227314.0
430.0,239708.0
430.5,223448.0
431.0,230603.0
431.5,226506.0
432.0,241100.0
432.5,218942.0
433.0,222398.0
433.5,236536.0
434.0,219840.0
434.5,230506.0
435.0,223680.0
435.5,235944.0
436.0,219695.0
436.5,227570.0
437.0,240512.0
437.5,219350.0
438.0,234350.0
438.5,232375.0
439.0,240656.0
439.5,224792.0
440.0,228752.0
440.5,241642.0
441.0,220440.0
441.5,235542.0
442.0,233840.0
442.5,239734.0
443.0,225522.0
443.5,227968.0
444.0,238936.0
444.5,221928.0
445.0,225645.0
445.5,231046.0
446.0,228924.0
446.5,223905.0
447.0,220058.0
447.5,237151.0
448.0,217038.0
448.5,221672.0
449.0,233104.0
449.5,227668.0
450.0,221233.0
450.5,222806.0
451.0,239581.0
451.5,223378.0
452.0,226676.0
452.5,234337.0
453.0,227404.0
453.5,217626.0
454.0,219548.0
454.5,235662.0
455.0,217964.0
455.5,225916.0
456.0,231085.0
456.5,227352.0
457.0,223744.0
457.5,221225.0
458.0,235208.0
458.5,214491.0
459.0,222978.0
459.5,230601.0
460.0,228816.0
460.5,226576.0
461.0,221826.0
461.5,239976.0
462.0,215327.0
462.5,226894.0
463.0,234236.0
463.5,233698.0
464.0,222098.0
464.5,224888.0
465.0,239822.0
465.5,225096.0
466.0,231547.0
466.5,237164.0
467.0,225110.0
467.5,229009.0
468.0,224936.0
468.5,239976.0
469.0,221144.0
469.5,223846.0
470.0,238494.0
470.5,226706.0
471.0,229302.0
471.5,227680.0
472.0,240188.0
472.5,225918.0
473.0,223392.0
473.5,242558.0
474.0,219856.0
474.5,233370.0
475.0,233952.0
475.5,240130.0
476.0,217271.0
476.5,218830.0
477.0,239777.0
477.5,217860.0
478.0,227652.0
478.5,234391.0
479.0,237334.0
479.5,221733.0
480.0,219274.0
480.5,235298.0
481.0,219931.0
481.5,231902.0
482.0,228702.0
482.5,231868.0
483.0,224272.0
483.5,222304.0
484.0,243072.0
484.5,223397.0
485.0,229908.0
485.5,230600.0
486.0,227440.0
486.5,221970.0
487.0,215538.0
487.5,238096.0
488.0,219139.0
488.5,228840.0
489.0,231384.0
489.5,227587.0
490.0,217682.0
490.5,222169.0
491.0,237518.0
491.5,220018.0
492.0,225656.0
492.5,228826.0
493.0,232485.0
493.5,221760.0
494.0,220600.0
494.5,241778.0
495.0,223096.0
495.5,223974.0
496.0,232344.0
496.5,229232.0
497.0,215767.0
497.5,215012.0
498.0,237908.0
498.5,223918.0
499.0,228520.0
499.5,240256.0
500.0,234856.0
500.5,221735.0
501.0,225986.0
501.5,244144.0
502.0,222750.0
502.5,227174.0
503.0,240474.0
503.5,227452.0
504.0,236402.0
504.5,229822.0
505.0,244760.0
505.5,220904.0
506.0,221090.0
506.5,247870.0
507.0,217748.0
507.5,238678.0
508.0,232167.0
508.5,238702.0
509.0,222216.0
509.5,223401.0
510.0,245926.0
510.5,223324.0
511.0,230525.0
511.5,238776.0
512.0,231220.0
512.5,232928.0
513.0,228808.0
513.5,240188.0
514.0,226904.0
514.5,222513.0
515.0,245274.0
515.5,227699.0
516.0,232762.0
516.5,226619.0
517.0,234400.0
517.5,221088.0
518.0,219843.0
518.5,239370.0
519.0,216476.0
519.5,233620.0
520.0,224800.0
520.5,233761.0
521.0,215308.0
521.5,223377.0
522.0,230928.0
522.5,221386.0
523.0,224757.0
523.5,226280.0
524.0,234170.0
524.5,217056.0
525.0,223560.0
525.5,237545.0
526.0,218424.0
526.5,230862.0
527.0,226222.0
527.5,238076.0
528.0,223607.0
528.5,225984.0
529.0,241393.0
529.5,219072.0
530.0,226860.0
530.5,229066.0
531.0,231476.0
531.5,218586.0
532.0,219042.0
532.5,241486.0
533.0,218105.0
533.5,229628.0
534.0,231042.0
534.5,239254.0
535.0,169480.0
535.0,56776.0
535.5,222040.0
536.0,252082.0
536.5,221519.0
537.0,231184.0
537.5,240200.0
538.0,230499.0
538.5,233010.0
539.0,230569.0
539.5,246940.0
540.0,223670.0
540.5,225582.0
541.0,246450.0
541.5,222010.0
542.0,230808.0
542.5,236392.0
543.0,241377.0
543.5,218264.0
544.0,225640.0
544.5,242146.0
545.0,166400.0
545.0,55366.0
545.5,233608.0
546.0,234124.0
546.5,241952.0
547.0,225960.0
547.5,230960.0
548.0,247020.0
548.5,225756.0
549.0,231864.0
549.5,245610.0
550.0,230256.0
550.5,233026.0
551.0,232768.0
551.5,248039.0
552.0,222496.0
552.5,226252.0
553.0,244456.0
553.5,220928.0
554.0,232028.0
554.5,229540.0
555.0,239552.0
555.5,222204.0
556.0,223208.0
556.5,239616.0
557.0,223584.0
557.5,228944.0
558.0,237914.0
558.5,226504.0
559.0,222511.0
559.5,221002.0
560.0,235802.0
560.5,217340.0
561.0,221644.0
561.5,237804.0
562.0,226404.0
562.5,228196.0
563.0,226412.0
563.5,239234.0
564.0,226928.0
564.5,227058.0
565.0,174082.0
565.0,58118.0
565.5,221456.0
566.0,229406.0
566.5,223504.0
567.0,234048.0
567.5,168430.0
567.5,55954.0
568.0,220459.0
568.5,241912.0
569.0,217652.0
569.5,232110.0
570.0,228662.0
570.5,244429.0
571.0,227164.0
571.5,224167.0
572.0,246424.0
572.5,226046.0
573.0,233175.0
573.5,236878.0
574.0,242019.0
574.5,233822.0
575.0,231798.0
575.5,250386.0
576.0,232852.0
576.5,231558.0
577.0,245812.0
577.5,229940.0
578.0,233360.0
578.5,238752.0
579.0,243536.0
579.5,226280.0
580.0,227850.0
580.5,249457.0
581.0,228848.0
581.5,238104.0
582.0,244070.0
582.5,232152.0
583.0,241448.0
583.5,236539.0
584.0,247940.0
584.5,225409.0
585.0,227226.0
585.5,247778.0
586.0,229579.0
586.5,235822.0
587.0,241908.0
587.5,226536.0
588.0,115488.0
588.0,114808.0
588.5,224867.0
589.0,245280.0
589.5,222647.0
590.0,226456.0
590.5,242788.0
591.0,224423.0
591.5,231928.0
592.0,231194.0
592.5,241958.0
593.0,222910.0
593.5,225178.0
594.0,249574.0
594.5,226608.0
595.0,234830.0
595.5,240400.0
596.0,233836.0
596.5,228018.0
597.0,226826.0
597.5,233426.0
598.0,229424.0
598.5,230523.0
599.0,243760.0
599.5,224140.0
600.0,237678.0
600.5,232102.0
601.0,240734.0
601.5,224794.0
602.0,223696.0
602.5,246940.0
603.0,221176.0
603.5,238562.0
604.0,238688.0
604.5,237358.0
605.0,229279.0
605.5,232256.0
606.0,249910.0
606.5,229191.0
607.0,230196.0
607.5,245160.0
608.0,225722.0
608.5,234348.0
609.0,239296.0
609.5,244152.0
610.0,233942.0
610.5,233252.0
611.0,249264.0
611.5,233297.0
612.0,232426.0
612.5,244695.0
613.0,224624.0
613.5,233836.0
614.0,235119.0
614.5,242582.0
615.0,233458.0
615.5,230573.0
616.0,247758.0
616.5,228520.0
617.0,233562.0
617.5,243980.0
618.0,228062.0
618.5,236836.0
619.0,229611.0
619.5,244060.0
620.0,228954.0
620.5,231010.0
621.0,248944.0
621.5,233463.0
622.0,237608.0
622.5,239592.0
623.0,230740.0
623.5,227392.0
624.0,221128.0
624.5,246222.0
625.0,222752.0
625.5,223256.0
626.0,245736.0
626.5,221654.0
627.0,232254.0
627.5,227250.0
628.0,241281.0
628.5,218518.0
629.0,226525.0
629.5,242016.0
630.0,224900.0
630.5,231858.0
631.0,236252.0
631.5,237982.0
632.0,233124.0
632.5,227144.0
633.0,246325.0
633.5,217824.0
634.0,231287.0
634.5,236050.0
635.0,235000.0
635.5,227725.0
636.0,228980.0
636.5,245071.0
637.0,215334.0
637.5,232350.0
638.0,240715.0
638.5,224612.0
639.0,234237.0
639.5,222936.0
640.0,250176.0
640.5,231022.0
641.0,234910.0
641.5,252773.0
642.0,230686.0
642.5,233210.0
643.0,252142.0
643.5,229458.0
644.0,239911.0
644.5,236766.0
645.0,242058.0
645.5,227910.0
646.0,231542.0
646.5,255954.0
647.0,233105.0
647.5,240750.0
648.0,246492.0
648.5,230794.0
649.0,243686.0
649.5,236174.0
650.0,248968.0
650.5,235060.0
651.0,234948.0
651.5,249182.0
652.0,229514.0
652.5,232150.0
653.0,251806.0
653.5,229378.0
654.0,241118.0
654.5,240187.0
655.0,247176.0
655.5,231198.0
656.0,235513.0
656.5,247828.0
657.0,232032.0
657.5,231669.0
658.0,241034.0
658.5,226577.0
659.0,237424.0
659.5,237000.0
660.0,246753.0
660.5,227084.0
661.0,226596.0
661.5,241642.0
662.0,170750.0
662.0,56208.0
662.5,234068.0
663.0,242244.0
663.5,234958.0
664.0,239678.0
664.5,229820.0
665.0,248688.0
665.5,225632.0
666.0,232012.0
666.5,248932.0
667.0,223920.0
667.5,240388.0
668.0,238090.0
668.5,238216.0
669.0,232486.0
669.5,233982.0
670.0,250250.0
670.5,230340.0
671.0,234468.0
671.5,248673.0
672.0,224504.0
672.5,235138.0
673.0,231418.0
673.5,238410.0
674.0,235507.0
674.5,235728.0
675.0,253034.0
675.5,228142.0
676.0,234584.0
676.5,256128.0
677.0,231008.0
677.5,243534.0
678.0,249763.0
678.5,243840.0
679.0,234790.0
679.5,234828.0
680.0,251376.0
680.5,230547.0
681.0,232308.0
681.5,254904.0
682.0,232858.0
682.5,235932.0
683.0,252828.0
683.5,230170.0
684.0,244872.0
684.5,239966.0
685.0,250134.0
685.5,234494.0
686.0,237118.0
686.5,255834.0
687.0,236222.0
687.5,237736.0
688.0,252424.0
688.5,231645.0
689.0,238638.0
689.5,244303.0
690.0,241514.0
690.5,231904.0
691.0,231072.0
691.5,247828.0
692.0,226028.0
692.5,232537.0
693.0,248774.0
693.5,226559.0
694.0,240070.0
694.5,235444.0
695.0,246670.0
695.5,223728.0
696.0,228071.0
696.5,244710.0
697.0,224824.0
697.5,236014.0
698.0,242710.0
698.5,228919.0
699.0,234344.0
699.5,227276.0
700.0,249880.0
700.5,229764.0
701.0,234552.0
701.5,248218.0
702.0,221276.0
702.5,238593.0
703.0,236368.0
703.5,238992.0
704.0,230730.0
704.5,227198.0
705.0,247670.0
705.5,228948.0
706.0,231696.0
706.5,248982.0
707.0,225578.0
707.5,180298.0
707.5,60182.0
708.0,238110.0
708.5,240888.0
709.0,236624.0
709.5,235718.0
710.0,252862.0
710.5,235991.0
711.0,235040.0
711.5,254072.0
712.0,237168.0
712.5,243650.0
713.0,247850.0
713.5,237066.0
714.0,249834.0
714.5,239699.0
715.0,253200.0
715.5,230802.0
716.0,234042.0
716.5,254776.0
717.0,235746.0
717.5,236674.0
718.0,254766.0
718.5,234450.0
719.0,236818.0
719.5,245634.0
720.0,244766.0
720.5,237336.0
721.0,240056.0
721.5,251056.0
722.0,228936.0
722.5,232047.0
723.0,256022.0
723.5,235164.0
724.0,240146.0
724.5,250264.0
725.0,238531.0
725.5,244824.0
726.0,234192.0
726.5,246821.0
727.0,230696.0
727.5,229311.0
728.0,257864.0
728.5,223746.0
729.0,234836.0
729.5,245496.0
730.0,235282.0
730.5,241449.0
731.0,237414.0
731.5,248551.0
732.0,223006.0
732.5,232990.0
733.0,242206.0
733.5,231424.0
734.0,237170.0
734.5,244398.0
735.0,173228.0
735.0,58164.0
735.5,235896.0
736.0,236920.0
736.5,247708.0
737.0,232438.0
737.5,233946.0
738.0,253016.0
738.5,223698.0
739.0,236884.0
739.5,239908.0
740.0,234876.0
740.5,233289.0
741.0,226602.0
741.5,251417.0
742.0,224194.0
742.5,235328.0
743.0,262315.0
743.5,235048.0
744.0,245243.0
744.5,249922.0
745.0,234516.0
745.5,239816.0
746.0,242810.0
746.5,250110.0
747.0,238731.0
747.5,239592.0
748.0,255990.0
748.5,235580.0
749.0,177756.0
749.0,59458.0
749.5,250793.0
750.0,235114.0
750.5,245909.0
751.0,249618.0
751.5,237730.0
752.0,240199.0
752.5,236120.0
753.0,254452.0
753.5,232291.0
754.0,238828.0
754.5,255555.0
755.0,238264.0
755.5,240964.0
756.0,254150.0
756.5,235160.0
757.0,239133.0
757.5,247560.0
758.0,245266.0
758.5,235890.0
759.0,233178.0
759.5,247002.0
760.0,234286.0
760.5,233264.0
761.0,251769.0
761.5,230694.0
762.0,239480.0
762.5,247421.0
763.0,237160.0
763.5,237924.0
764.0,238820.0
764.5,251466.0
765.0,228854.0
765.5,232014.0
766.0,251796.0
766.5,231629.0
