latency,cdf
15.9070,0.04394451271571557
15.9100,0.04592016567233149
15.9120,0.04720353284802879
15.9130,0.047853414126016895
15.9180,0.05241770689510511
15.9470,0.086401245817709
15.9660,0.11492620200437859
15.9730,0.12409222141315655
15.9890,0.1551566505374785
16.0040,0.18803890540896312
16.0130,0.2041385715963234
16.0160,0.21046422141739507
16.0510,0.29908021145994695
16.0530,0.3031765326814741
16.0580,0.3169052843119812
16.0750,0.3617537970669994
16.0860,0.39665434059023175
16.0880,0.4009249229335246
16.1010,0.4373929881139273
16.1170,0.47642825003012723
16.1410,0.5422205413692917
16.1450,0.5527675488607859
16.1550,0.5723560209625822
16.1600,0.5872100043030648
16.1620,0.5930883550125793
16.1720,0.6124266578865006
16.1780,0.6255034860412411
16.1880,0.648104257664479
16.2040,0.6806477003648888
16.2050,0.6823006668064737
16.2200,0.7077989317571677
16.2270,0.7196375330135238
16.2490,0.7523117919678628
16.2520,0.7556476257090737
16.2620,0.7707550727663004
16.2720,0.7815335421833772
16.2900,0.8024489226587912
16.2920,0.8041957724001402
16.3090,0.8216613799111124
16.3100,0.8224105967716129
16.3160,0.8272670394191373
16.3170,0.8282919529797448
16.3200,0.8317627259024756
16.3310,0.840508148898952
16.3390,0.8470310056677731
16.3680,0.8676568564430328
16.3690,0.8682032406788843
16.3790,0.8743638578002274
16.4100,0.8914693834576007
16.4230,0.8981489114748685
16.4240,0.8985956904039727
16.4350,0.902979460595842
16.4430,0.9069601664506786
16.4550,0.9113641659601658
16.4720,0.9178372008095965
16.4810,0.9212687673881822
16.4840,0.922368259699741
16.4860,0.922942753054073
16.4920,0.9246640367911563
16.4930,0.9249293491082194
16.4990,0.926960025808756
16.5110,0.930500175657908
16.5130,0.9310225159048193
16.5230,0.9340750621353123
16.5340,0.9366661294658988
16.5360,0.9371745596486958
16.5510,0.9408789137588548
16.5720,0.9454263294972446
16.5860,0.9483205476018481
16.5910,0.9491363285503199
16.6010,0.9510254770915982
16.6230,0.9546024635648316
16.6350,0.956179733826492
16.6540,0.9587140820036811
16.6570,0.9590898656609549
16.6700,0.9606650166607696
16.6980,0.9635255385020267
16.7150,0.9650232593804068
16.7280,0.9661257379245665
16.7340,0.9665297655624381
16.7380,0.966832492484086
16.7400,0.9670072930543216
16.7500,0.9676796192418572
16.7590,0.968249508018179
16.7760,0.969234367529903
16.7780,0.9693555700414596
16.7850,0.9697705215108449
16.7900,0.970009343054837
16.8050,0.9707569608359448
16.8140,0.9711277545948728
16.8350,0.9720004858889432
16.8380,0.972126793894946
16.8470,0.9724842941022965
16.8520,0.9726510222115018
16.8570,0.9728242622343782
16.8580,0.9728625052776845
16.8610,0.9729853261346504
16.8710,0.9733018667903288
16.8890,0.9738692702504862
16.9110,0.974497380929514
16.9170,0.9746542063060948
16.9340,0.9751064567839642
16.9410,0.9753037793278144
16.9600,0.9757807288391945
16.9610,0.975810148046816
16.9780,0.9762136940342683
16.9910,0.9765385576091952
16.9940,0.976603252893539
17.0350,0.9776121949262366
17.0620,0.9783236696598672
17.0750,0.9786197112736927
17.1010,0.9793319951800279
17.1160,0.9796938302411536
17.1190,0.9797891392261593
17.1420,0.9804139746823347
17.1540,0.9806888236777034
17.1970,0.981783807741336
17.2050,0.9820158861794555
17.2160,0.9822440150841352
17.2300,0.9825995116257407
17.2360,0.9827214077139012
17.2410,0.982870738609955
17.2440,0.9829498256088326
17.2470,0.9830107254878709
17.2680,0.9834769245618884
17.2700,0.9835137997180033
17.2730,0.983566473007877
17.2810,0.9837660496756904
17.2900,0.9839442795969126
17.3010,0.9841876286548477
17.3030,0.9842351964502749
17.3050,0.984274499124504
17.3410,0.9849836426701042
17.3810,0.9857194889149601
17.4030,0.9861050789747743
17.4110,0.9862200392968944
17.4270,0.9864946571000618
17.4400,0.9866956401871
17.4590,0.9869752864206467
17.4620,0.98703017530245
17.4670,0.9870989164503173
17.4710,0.9871450392944862
17.5000,0.9875403972248074
17.5070,0.9876329319033967
17.5090,0.9876533538811825
17.5130,0.987693311599982
17.5140,0.9877044473576803
17.5220,0.9878180590586259
17.5520,0.9881348887045559
17.5560,0.9881743262409025
17.5660,0.9882879186758312
17.5710,0.988328377311067
17.5740,0.9883527680883093
17.5870,0.9884843357168929
17.5900,0.988507243010843
17.6040,0.9886362097271614
17.6050,0.9886427409068494
17.6320,0.9888474616011428
17.6480,0.9889683558564308
17.6630,0.9890703308832419
17.6660,0.989088537269098
17.6700,0.9891106161243267
17.6760,0.9891448133041093
17.6900,0.9892334755133262
17.6930,0.9892496397014037
17.6960,0.9892661506777833
17.7180,0.9893892990570344
17.7190,0.9893962155570581
17.7240,0.9894276384304246
17.7300,0.989454187001546
17.7340,0.9894718732049491
17.7360,0.9894816603414728
17.7400,0.9895043364432217
17.7410,0.9895100391841882
17.7600,0.9895995298321265
17.7650,0.9896239013433519
17.7700,0.9896429746999631
17.7880,0.9897201350971628
17.7940,0.989741308449603
17.7960,0.9897480515554756
17.8040,0.9897837707505838
17.8100,0.9898034606197319
17.8110,0.989807198226987
17.8150,0.9898202220543296
17.8200,0.9898399504555112
17.8210,0.9898439963190349
17.8360,0.9898920264988648
17.8570,0.9899607291146986
17.8600,0.9899710171676586
17.8640,0.9899844455813535
17.8720,0.9900048290271056
17.9230,0.9901445847128203
17.9370,0.9901757956600022
17.9400,0.9901837717909487
17.9650,0.9902415505752689
17.9850,0.9902830881074443
17.9870,0.990286421128347
17.9950,0.9903009477049983
18.0060,0.9903234889446297
18.0150,0.9903387476299187
18.0170,0.9903420806508214
18.0440,0.9903893401899803
18.0510,0.990400264021494
18.0590,0.9904129410605345
18.0700,0.9904301263475014
18.1440,0.9905343362322587
18.1510,0.9905421775010879
18.1640,0.9905601141627091
18.1790,0.9905783398145819
18.1840,0.9905851985165552
18.1850,0.9905862388814614
18.2010,0.9906055048982403
18.2060,0.990611284703274
18.2090,0.9906145213940928
18.2260,0.9906335562186704
18.2310,0.990638912171335
18.2880,0.9906961515071853
18.2910,0.9906986753553834
18.2920,0.9906998891144404
18.3070,0.9907154175239643
18.3160,0.9907224688861054
18.3550,0.9907587467957002
18.3560,0.9907596137664553
18.3860,0.9907876843529022
18.3940,0.990793888010305
18.4050,0.9908036944128455
18.4190,0.9908150228307115
18.4210,0.9908170457624733
18.4230,0.9908187604379667
18.4250,0.9908204365814264
18.4260,0.9908211879560808
18.4340,0.990826486110695
18.4420,0.9908333833447018
18.4530,0.9908415136037826
18.4640,0.9908510310160714
18.4730,0.9908569649492394
18.4780,0.9908610108127629
18.4850,0.990867195204149
18.5100,0.9908849584716192
18.5120,0.9908863456248272
18.5160,0.9908889658031093
18.5430,0.990909464844962
18.5560,0.9909178070302274
18.5640,0.9909240492196637
18.5830,0.9909377858896271
18.6000,0.9909482473367381
18.6500,0.9909788225053663
18.6900,0.9910030013564239
18.6910,0.9910034059427762
18.7120,0.9910151582130114
18.7390,0.9910294150654279
18.7510,0.9910360618412166
18.7550,0.9910380077089113
18.7790,0.9910513012604888
18.7820,0.9910529003398815
18.7840,0.991054075566905
18.7980,0.9910614351853145
18.8100,0.991067060862214
18.8150,0.9910694305822778
18.8220,0.9910739388302041
18.8360,0.9910808167981942
18.8510,0.9910890819193924
18.8650,0.9910962488776341
18.8770,0.9911015470322483
18.8800,0.9911032809737584
18.8820,0.9911046488609497
18.8880,0.9911070956450807
18.8940,0.9911095809612451
18.9000,0.9911128947161312
18.9150,0.9911194066298025
18.9380,0.9911303689933496
18.9490,0.9911351084334773
18.9690,0.9911438359390782
18.9850,0.9911515038137562
18.9950,0.9911552414210113
19.0040,0.9911600193931724
19.0150,0.9911641037887297
19.0250,0.9911691514851257
19.0310,0.9911716175352734
19.0380,0.991174006521354
19.0590,0.9911825221007703
19.0630,0.9911848918208341
19.0950,0.9911973376676734
19.1030,0.9912009596788278
19.1130,0.9912043697637977
19.1430,0.991216892674704
19.1440,0.9912172972610563
19.1510,0.9912196477151034
19.1920,0.9912351568586104
19.2010,0.9912389907959495
19.2030,0.9912395687764528
19.2050,0.9912403008850904
19.2170,0.9912445394087818
19.2360,0.9912515329728726
19.2560,0.9912588925912822
19.2640,0.9912624182723527
19.2670,0.9912634201052252
19.2770,0.9912671384464635
19.2880,0.9912719549506583
19.2920,0.9912733228378496
19.2940,0.9912739586164033
19.2970,0.9912750182473261
19.3050,0.9912787173225477
19.3140,0.9912815108949806
19.3150,0.9912818962153163
19.3170,0.991282705388021
19.3240,0.9912863273991754
19.3360,0.9912898723462628
19.3590,0.9912988117780481
19.3850,0.991309022766941
19.4250,0.9913246860385824
19.4280,0.9913257264034884
19.4330,0.9913272484188139
19.4500,0.991334299780955
19.4610,0.9913391162851498
19.4820,0.991346764893811
19.5060,0.991355396069328
19.5100,0.9913567446905025
19.5130,0.9913575923952408
19.5470,0.9913708088827512
19.5520,0.9913723501640935
19.5590,0.9913751630025432
19.5780,0.9913825226209527
19.5980,0.9913903831557986
19.6000,0.9913915005847718
19.6190,0.991399149193433
19.6330,0.9914040234956781
19.6370,0.9914054684469366
19.6950,0.9914282794108028
19.7170,0.9914369491183533
19.7250,0.9914405133314574
19.7430,0.9914476224916489
19.7610,0.9914549243120081
19.7940,0.9914667536463104
19.7980,0.9914687187800219
19.8030,0.991471146298136
19.8060,0.9914724178552434
19.8160,0.9914762325265657
19.8210,0.9914792572912
19.8440,0.9914898150683948
19.8550,0.9914940535920862
19.8630,0.9914984077118782
19.8680,0.9915004499096568
19.8760,0.9915036288024254
19.8820,0.9915075590698482
19.8870,0.991509755395761
19.9010,0.9915169994180699
19.9210,0.9915277691214494
19.9240,0.9915297535211777
19.9540,0.9915473433944968
19.9730,0.9915603286898058
19.9750,0.9915615809808965
19.9900,0.9915736993054505
19.9950,0.9915773405826217
19.9990,0.9915810396578433
20.0010,0.9915829855255379
20.0030,0.9915847002010313
20.0350,0.9916129056495957
20.0410,0.9916198221496193
20.0700,0.9916489523669891
20.0770,0.9916565817096336
20.0780,0.9916579110647913
20.0860,0.991667351413013
20.1060,0.9916903743030638
20.1290,0.991716691681984
20.1520,0.9917440108937765
20.1610,0.9917569961890855
20.1680,0.9917652035122334
20.1830,0.9917839300805426
20.1840,0.9917850860415492
20.1870,0.9917887465847373
20.1980,0.9918020016042812
20.2110,0.9918193988174326
20.2140,0.9918225006461341
20.2180,0.9918280107269328
20.2210,0.9918332703495135
20.2230,0.9918360253899129
20.2580,0.9918753858621923
20.2610,0.9918802601644374
20.2750,0.9918948252731222
20.2870,0.991910546342814
20.3050,0.9919308719905158
20.3090,0.9919344940016702
20.3160,0.9919403316047541
20.3190,0.9919447435225965
20.3520,0.9919787095101779
20.3550,0.9919814645505773
20.3600,0.991987764538064
20.3660,0.9919942571857185
20.3740,0.9920008654294737
20.3960,0.9920214222693768
20.4020,0.9920289167499039
20.4040,0.9920312479379342
20.4190,0.9920451387360317
20.4230,0.992050090102344
20.4240,0.9920510148711493
20.4300,0.9920558506413609
20.4320,0.9920574882527871
20.4520,0.9920777946344721
20.4670,0.9920933615760296
20.4750,0.9920999890858015
20.5080,0.9921348798421882
20.5110,0.9921371917642017
20.5120,0.9921380587349568
20.5420,0.9921712155498333
20.5690,0.9921989778800119
20.5760,0.9922054319956328
20.5970,0.9922278576391635
20.6070,0.9922404383481201
20.6100,0.9922430392603854
20.6160,0.9922487034693184
20.6200,0.9922545603384192
20.6640,0.9923031877647692
20.6690,0.9923073299583768
20.6930,0.9923317785336693
20.6980,0.9923380977871727
20.7080,0.992350100515626
20.7100,0.9923516803290019
20.7130,0.9923540693150825
20.7590,0.9924029857316843
20.7660,0.9924118288333859
20.7880,0.9924337728264971
20.7980,0.9924435214309872
20.8270,0.9924758690731591
20.8660,0.9925162891763614
20.8710,0.9925205277000527
20.8740,0.9925233405385026
20.8750,0.9925240341151066
20.8770,0.9925262304410194
20.9160,0.9925663808199867
20.9530,0.9926051825777795
20.9590,0.9926119256836522
20.9620,0.9926159715471757
20.9710,0.9926244293285418
20.9730,0.9926260862059847
20.9760,0.9926289953745183
20.9900,0.9926447357102268
21.0050,0.9926613430166903
21.0330,0.9926903769039761
21.0340,0.9926910704805801
21.0350,0.9926920530474359
21.0410,0.9926996245920301
21.0430,0.9927018401839597
21.0630,0.9927228401422488
21.0920,0.9927532997147762
21.1070,0.9927700996814075
21.1130,0.9927749739836526
21.1140,0.9927761299446594
21.1250,0.9927901748708912
21.1340,0.9927973803611665
21.1450,0.9928113674893481
21.1520,0.9928171665603985
21.1540,0.9928189005019087
21.1550,0.9928198638027476
21.1590,0.992824969297194
21.1670,0.9928337546008452
21.1790,0.9928460270535334
21.1850,0.9928535985981276
21.1880,0.9928558719881074
21.2070,0.9928762746998764
21.2230,0.9928932865926923
21.2550,0.9929228984604815
21.3380,0.9930037001348525
21.3610,0.9930258560541483
21.3690,0.9930328881502726
21.3810,0.9930441587700883
21.3900,0.9930513064623133
21.4070,0.9930661220292163
21.4080,0.9930668348718371
21.4380,0.9930908595947605
21.4480,0.9931001843468815
21.4830,0.9931296420865365
21.5070,0.9931479833345102
21.5190,0.9931569612983292
21.5270,0.9931638777983528
21.5410,0.9931743970435142
21.5480,0.9931797915282122
21.5600,0.9931894245366018
21.5640,0.9931926804934373
21.6030,0.99322287034173
21.6060,0.9932256061161127
21.6110,0.9932290162010825
21.6180,0.9932341409615457
21.6590,0.9932653133766941
21.6660,0.9932710161176607
21.6880,0.9932867371873523
21.6940,0.9932904169965571
21.6950,0.9932910142430772
21.6970,0.9932920738740001
21.7060,0.9932993756943593
21.7150,0.9933049050411749
21.7220,0.9933105499840911
21.7290,0.9933142875913462
21.7480,0.9933269260983532
21.7780,0.9933476370663906
21.7950,0.993359023282307
21.7980,0.9933614893324547
21.8020,0.993364860885391
21.8250,0.9933798113144114
21.8280,0.9933818342461732
21.8300,0.9933827590149786
21.8480,0.9933948580735158
21.8510,0.9933963608228246
21.8580,0.9934009846668516
21.8590,0.9934019479676905
21.8660,0.9934067259398517
21.8790,0.9934142396863955
21.8810,0.9934160121599391
21.8880,0.99341959563906
21.9090,0.9934315983675134
21.9100,0.9934320992839496
21.9160,0.9934348350583322
21.9510,0.9934547561196817
21.9690,0.9934655065570444
21.9820,0.9934731551657056
21.9930,0.9934781257980345
22.0160,0.9934899551323368
22.0200,0.9934927101727362
22.0260,0.9934955615432195
22.0450,0.9935054257438103
22.0510,0.9935076991337902
22.0530,0.9935084697744614
22.0570,0.9935104927062232
22.0600,0.9935123615098508
22.0700,0.9935177945265824
22.0710,0.9935182376449684
22.0780,0.9935217825920557
22.0870,0.9935268302884518
22.1010,0.9935345559611801
22.1060,0.9935372339375124
22.1140,0.9935408174166332
22.1290,0.9935486394194456
22.1480,0.993557752245382
22.1550,0.9935606614139156
22.1760,0.9935704292844225
22.1990,0.9935813916479698
22.2090,0.9935865356744498
22.2220,0.9935932980463392
22.2500,0.9936050695825912
22.2670,0.9936121016787155
22.2760,0.9936154346996182
22.2890,0.9936210218444841
22.2940,0.9936225823918432
22.3070,0.9936286897191622
22.3160,0.993631926409981
22.3170,0.993632369528367
22.3180,0.9936327548487025
22.3210,0.9936343153960616
22.3390,0.9936413282261691
22.3440,0.9936437172122498
22.3710,0.9936533694866561
22.3760,0.9936547951718977
22.3770,0.9936551034281661
22.3820,0.9936573382861125
22.3930,0.9936610951593844
22.4000,0.9936641584560523
22.4030,0.9936654685451932
22.4100,0.9936680694574583
22.4320,0.9936756217360357
22.4330,0.9936759492583209
22.4490,0.9936814978711533
22.4540,0.9936830006204621
22.4660,0.9936877207945729
22.4840,0.9936939244519758
22.5220,0.9937071216734693
22.5420,0.9937143078977279
22.5620,0.9937200684367448
22.5750,0.9937243840245032
22.5770,0.9937250583350905
22.5840,0.9937279867696409
22.5950,0.9937309922682585
22.5970,0.9937316280468121
22.6300,0.9937421472919735
22.6480,0.9937474839786212
22.6590,0.9937505858073227
22.6640,0.9937524546109503
22.6710,0.9937541114883932
22.6790,0.993756750932692
22.6880,0.9937596215691921
22.6900,0.9937601610176618
22.7060,0.9937652472460915
22.7090,0.993765902290662
22.7180,0.9937687151291117
22.7430,0.9937759591514206
22.7480,0.9937772885065783
22.7530,0.9937784444675851
22.7540,0.9937787334578367
22.7550,0.9937791380441892
22.7660,0.9937827793213604
22.7730,0.9937843398687194
22.7750,0.9937850141793066
22.7850,0.9937883279341927
22.7870,0.9937888673826625
22.7900,0.9937897343534176
22.7940,0.9937907939843403
22.7980,0.9937919884773807
22.8010,0.9937928169161022
22.8040,0.9937935875567734
22.8490,0.9938064957880153
22.8550,0.9938080178033408
22.8570,0.9938085765178274
22.8600,0.993809482020616
22.8700,0.9938122177949986
22.8730,0.993812795775502
22.8780,0.9938142214607436
22.8820,0.9938152810916665
22.8850,0.9938160132003041
22.8960,0.9938190186989215
22.9160,0.9938247792379384
22.9210,0.9938264939134318
22.9370,0.9938305012449219
22.9420,0.9938319847282138
22.9870,0.9938431782839624
22.9990,0.9938460296544457
23.0110,0.9938493241433148
23.0160,0.9938505186363552
23.0210,0.9938519250555801
23.0420,0.9938569727519762
23.0710,0.9938639855820837
23.0810,0.9938664516322314
23.0820,0.9938667213564663
23.0850,0.9938674149330703
23.0880,0.9938682048397582
23.1040,0.9938724626294664
23.1100,0.9938737534525907
23.1170,0.9938754103300336
23.1240,0.9938771250055269
23.1440,0.9938816332534532
23.1450,0.9938819222437049
23.1550,0.9938841378356345
23.1650,0.9938869314080674
23.1780,0.9938899754387185
23.1950,0.9938940598342757
23.2230,0.993900918536249
23.2260,0.9939016891769201
23.2300,0.9939024212855577
23.2430,0.9939056194443431
23.2460,0.9939062166908632
23.2550,0.9939085864109269
23.2670,0.993911630441578
23.2720,0.9939126130084338
23.2840,0.9939157726351855
23.3190,0.9939236909680818
23.3250,0.993925405643575
23.3270,0.9939256946338267
23.3450,0.9939300872856524
23.3680,0.9939355588344175
23.3810,0.9939390074514209
23.3900,0.9939412423093673
23.3910,0.9939414927675855
23.3990,0.9939431303790117
23.4050,0.9939448257884882
23.4100,0.9939458661533943
23.4220,0.993949025780146
23.4310,0.993951202840042
23.4380,0.9939529367815522
23.4560,0.9939574064974449
23.4580,0.9939581193400657
23.4810,0.9939640147412001
23.5030,0.9939690624375962
23.5160,0.9939718560100291
23.5170,0.9939721642662975
23.5460,0.993979620214791
23.5480,0.9939800248011434
23.5490,0.9939802945253783
23.5520,0.9939808725058816
23.5590,0.9939824715852743
23.5650,0.9939839550685663
23.5680,0.9939845523150864
23.6050,0.9939933761507712
23.6090,0.9939941467914424
23.6130,0.9939951293582981
23.6140,0.9939953027524491
23.6250,0.9939984816452176
23.6350,0.9940012174196002
23.6430,0.9940033559474627
23.6450,0.9940037605338151
23.6600,0.9940074596090367
23.6780,0.9940117173987448
23.6860,0.9940135476703388
23.6880,0.9940139522566912
23.6990,0.9940163990408221
23.7200,0.9940210999489162
23.7570,0.9940301935088358
23.8080,0.9940426778877086
23.8110,0.9940434485283798
23.8120,0.9940436604545644
23.8310,0.9940486696189269
23.8510,0.9940526384183833
23.8560,0.9940538714434571
23.8610,0.994055200798615
23.8650,0.9940559329072526
23.8800,0.9940600943668768
23.8910,0.9940627723432091
23.8930,0.9940631769295614
23.8960,0.9940638512401487
23.9020,0.9940654695855581
23.9320,0.9940729640660851
23.9370,0.994074197091159
23.9380,0.9940745246134443
23.9480,0.9940770484616422
23.9580,0.994079341117639
23.9820,0.99408639247978
23.9890,0.994088319081458
23.9910,0.9940889548600117
24.0040,0.9940919603586292
24.0070,0.9940927887973507
24.0160,0.9940950429213138
24.0640,0.9941089144533947
24.0740,0.9941113227054921
24.0770,0.9941120162820961
24.0800,0.9941126713266666
24.1100,0.9941214566303178
24.1140,0.9941226125913245
24.1350,0.9941282382682239
24.1780,0.9941408189771807
24.1850,0.9941429575050431
24.1890,0.9941442483281673
24.2060,0.9941494308866808
24.2240,0.994155345553832
24.2250,0.9941555382139998
24.2550,0.9941651326903557
24.2870,0.9941766152363559
24.3180,0.9941876739299871
24.3260,0.9941908528227557
24.3450,0.994197788588796
24.3680,0.9942062656361788
24.3800,0.9942106390219876
24.3810,0.9942111592044407
24.3940,0.9942158023144844
24.4100,0.9942222756961221
24.4240,0.9942281710972565
24.4250,0.9942285756836089
24.4290,0.9942303096251189
24.4300,0.9942308490735887
24.4310,0.9942311573298572
24.4360,0.9942333729217868
24.4420,0.9942361086961694
24.4570,0.9942421196934045
24.4690,0.9942465508772637
24.4850,0.9942535059093208
24.4870,0.9942543728800759
24.4880,0.9942547774664282
24.5000,0.994259247182321
24.5010,0.9942597480987572
24.5140,0.9942648535932036
24.5180,0.9942665875347138
24.5350,0.9942742168773582
24.5370,0.9942750260500629
24.5660,0.9942881076754558
24.5670,0.9942886278579088
24.5680,0.994289051710278
24.6290,0.9943197617410237
24.6510,0.9943319185976113
24.6890,0.9943520708511621
24.7020,0.9943591607453367
24.7270,0.9943731478735182
24.7360,0.9943783111660149
24.7490,0.9943860561047602
24.7530,0.9943883680267736
24.7660,0.994395920305351
24.7740,0.9944005056173444
24.7770,0.9944025092830894
24.7800,0.9944041661605324
24.7860,0.9944079230338042
24.7940,0.9944133175185024
24.8070,0.9944212936494489
24.8300,0.9944355312358485
