latency,cdf
8.7110,3.340029445078187e-06
8.7170,4.272130685565123e-06
8.7470,1.343779288368666e-05
8.7510,1.522432026128662e-05
8.7640,2.0350877083964766e-05
8.7760,2.6797910663999407e-05
8.7820,2.9516539282086303e-05
8.7880,3.1846792383303645e-05
8.8210,5.740190139332047e-05
8.8320,6.967456772639846e-05
8.8460,8.738449129565024e-05
8.8480,8.971474439686758e-05
8.8620,0.00011255122478879751
8.8650,0.00011627962975074526
8.8750,0.0001330574520795101
8.8780,0.00013880540972917955
8.9130,0.00019651801153599565
8.9250,0.00021632516289634305
8.9310,0.00022650060143832542
8.9630,0.00028576670531261974
8.9670,0.0002926797895128979
8.9750,0.000305729206879715
8.9880,0.00032957546361550577
8.9970,0.00034728538718475753
9.0090,0.00036926744143957446
9.0140,0.00037680192646684385
9.0450,0.0004360680303411382
9.0790,0.0005002276657279889
9.0810,0.0005048104968270497
9.1120,0.0005671059297329265
9.1400,0.0006275371601578295
9.1440,0.0006357707211154642
9.1580,0.000663966783640194
9.1720,0.0006941047237492716
9.1940,0.0007416418870141053
9.1960,0.0007469237940435313
9.2190,0.0007986554128905563
9.2310,0.0008273952011389035
9.2320,0.0008286380027928861
9.2330,0.0008309682558941034
9.2410,0.0008496102807038421
9.2480,0.0008652229764819983
9.2500,0.0008698058075810591
9.2590,0.0008915548365257542
9.2890,0.000962627556112883
9.3370,0.0010551386042312115
9.3390,0.0010583232834695418
9.3540,0.0010844997933065498
9.3550,0.00108628632068415
9.3790,0.0011223275686496447
9.3840,0.0011288522773330533
9.3970,0.0011437658971808443
9.4540,0.0011742145377034174
9.4620,0.0011767778161147567
9.4720,0.0011796517949395912
9.4830,0.0011829141492812956
9.4880,0.0011837685754184086
9.4980,0.0011848560268656434
9.5060,0.0011862541787263738
9.5120,0.0011873416301736086
9.5180,0.0011882737314140954
9.5280,0.0011894388579647042
9.5520,0.0011923128367895388
9.5550,0.0011925458620996605
9.5860,0.0011954198409244953
9.5930,0.0011961965919582344
9.5940,0.0011964296172683562
9.6160,0.001198216144645956
9.6450,0.0011999249969201823
9.7490,0.0012041971276057473
11.0110,0.0012068380811204602
12.7760,0.0012083139080845645
12.9450,0.0012098674101520429
13.0360,0.0012106441611857818
15.2770,0.0012162367686287035
16.0910,0.0012166251441455731
16.8230,0.0012177902706961817
16.8960,0.0012668809360284936
16.9040,0.0012810178048425457
16.9230,0.0013202437320463708
16.9500,0.0013894522491525259
16.9600,0.0014268139738753771
16.9780,0.0015106254104158274
16.9900,0.001579367876901739
17.0090,0.0017324655056517183
17.0120,0.001754447559906535
17.0200,0.0018388803972739767
17.0570,0.0022305182684852374
17.0900,0.0026414195653332285
17.1090,0.002904505140460666
17.1140,0.0029688201260542647
17.1340,0.0032597910632929366
17.1460,0.0034343270205741154
17.1530,0.0035473442959831564
17.1620,0.0036859943555055882
17.1640,0.0037150448441674306
17.2200,0.004656001046438992
17.2230,0.004702761458670087
17.2420,0.0050278317662899065
17.2910,0.005855537667842305
17.3070,0.006115826939248282
17.3290,0.006470569136356935
17.3410,0.006652406553355261
17.3500,0.0067958724692868755
17.3620,0.006982137367177515
17.4150,0.0077316244396323855
17.4370,0.008022595376871057
17.4400,0.008070520915652761
17.4500,0.00818944149891822
17.4550,0.008251736931824096
17.4630,0.008346578233043642
17.4660,0.008378735725840442
17.5080,0.008833834156508187
17.5140,0.008893799336312846
17.5200,0.008956871520252463
17.5300,0.00904479973727173
17.5620,0.00928132042704529
17.5730,0.009341596307263446
17.5980,0.009443039992269774
17.5990,0.009444049768613634
17.6030,0.009458497337841182
17.6190,0.009498500016078746
17.6420,0.00955100838595951
17.6700,0.009597380422673735
17.6730,0.009601341852945805
17.6770,0.009606701435078606
17.6930,0.009630858392227892
17.7040,0.009644063159801456
17.7220,0.009662549834404448
17.7240,0.009664724737298916
17.7560,0.009689969145895438
17.7590,0.009691444972859542
17.7720,0.009697736656232829
17.7760,0.009699833884023925
17.7830,0.009703484613882499
17.7950,0.009709310246635542
17.8190,0.009720650811728133
17.8390,0.009728806697582394
17.8890,0.00974643894604827
17.8900,0.009746516621151646
17.8980,0.009749235249769733
17.9070,0.00975179852818107
17.9360,0.009756459034383507
17.9640,0.009759954414035332
17.9930,0.009762828392860167
18.0320,0.009765313996168132
18.0560,0.009766323772511992
18.2150,0.009769430776646949
18.2440,0.009769896827267192
18.3400,0.009771294979127923
18.6120,0.009772848481195402
18.7870,0.009774324308159506
19.1600,0.009776343860847227
20.0910,0.00977937318987881
20.7820,0.00978154809277328
20.8510,0.009783412295254253
20.9230,0.009786752324699331
20.9380,0.009787762101043191
20.9470,0.009788228151663435
20.9610,0.009789082577800548
20.9750,0.009790325379454531
21.0200,0.009793354708486114
21.0950,0.009800112442479645
21.1530,0.009806404125852932
21.1760,0.009809045079367643
21.1990,0.00981114230715874
21.2160,0.009813783260673453
21.2170,0.009813860935776826
21.2200,0.009814016285983574
21.2380,0.0098157251382578
21.2470,0.00981634653908479
21.3780,0.009827687104177382
21.3920,0.009828852230727991
21.4470,0.009833124361413556
21.4520,0.009833512736930426
21.4890,0.009835454614514775
21.5060,0.009835920665135018
21.5890,0.009839105344373348
21.5970,0.009839416044786843
21.5980,0.009839493719890216
21.6690,0.009841901648094809
21.9700,0.009846406804090496
22.0650,0.009847571930641104
22.1890,0.00984865938208834
22.6160,0.009850911960086183
23.0130,0.00985184406132667
23.8530,0.009854174314427887
23.9410,0.009854485014841381
23.9480,0.009854562689944757
24.0530,0.009854951065461625
24.0740,0.009855028740565
