latency,cdf
14.9150,4.531967307747432e-07
15.6890,1.2179662139571224e-06
15.6900,1.2462910096305437e-06
15.6940,1.3029406009773868e-06
15.7230,1.5295389663647583e-06
15.7880,2.1810092668534517e-06
15.7930,2.2943084495471374e-06
15.8090,2.577556406281352e-06
15.8250,2.9174539543624095e-06
15.8460,3.2290267067700453e-06
15.8670,3.937146598605582e-06
15.9150,5.8915575000716616e-06
15.9540,7.760994014517478e-06
15.9550,7.7893188101909e-06
15.9640,8.497438702026434e-06
15.9720,9.092259411168286e-06
15.9980,1.0876721538593837e-05
16.0120,1.1868089387163587e-05
16.0220,1.2972756418427024e-05
16.0440,1.5295389663647583e-05
16.0460,1.55786376203818e-05
16.0670,1.8439441983397365e-05
16.0700,1.8807664327151844e-05
16.0720,1.9034262692539214e-05
16.0960,2.1470195120453458e-05
16.1060,2.2744810925757426e-05
16.1080,2.3084708473838482e-05
16.1110,2.3424606021919538e-05
16.1220,2.5124093762324828e-05
16.1260,2.5690589675793254e-05
16.1300,2.6285410384935107e-05
16.1310,2.634205997628195e-05
16.1490,2.9117889952277253e-05
16.1780,3.356488287300442e-05
16.1900,3.5490968978797076e-05
16.1970,3.6538986418713674e-05
16.2080,3.8040200589405005e-05
16.2340,4.18640480053169e-05
16.2390,4.260049269282586e-05
16.2410,4.299703983225376e-05
16.2540,4.506474991641353e-05
16.2930,5.276909433958416e-05
16.2940,5.3024017500644955e-05
16.3250,6.316429435172983e-05
16.3360,6.741301370274306e-05
16.3380,6.888590307776097e-05
16.3400,7.007554449604467e-05
16.3650,8.944970473666494e-05
16.3680,9.182898757323234e-05
16.3810,0.00010944701048210048
16.4190,0.00019099409722588085
16.4240,0.00021218104438960008
16.4270,0.00022149990216615575
16.4320,0.0002371635141735578
16.4360,0.0002519490575150838
16.4420,0.00029202864339297513
16.4440,0.00030417998073687297
16.4580,0.0003819881944517617
16.4850,0.0006591463201161906
16.4970,0.0007981077676899963
16.5010,0.0008831671290972808
16.5150,0.0011048086552418036
16.5300,0.0014603981401259366
16.5420,0.001803128167774336
16.5460,0.0019206760698190352
16.5930,0.0036972072544560284
16.5950,0.003779575760274338
16.5990,0.004020393173089767
16.6030,0.004287326047516091
16.6140,0.004775022379421062
16.6310,0.005793072185515175
16.6450,0.006733965248194889
16.6470,0.006838002222703366
16.6530,0.007139774595807998
16.6630,0.007894687050096027
16.6740,0.008493274957062442
16.6790,0.008873761937343513
16.6910,0.009647736979119755
16.6940,0.009807205578761117
16.7040,0.010590074606378811
16.7210,0.011652141144949424
16.7240,0.011862197829663516
16.7270,0.012016426342105296
16.7300,0.01216241233900611
16.7450,0.013114267097611439
16.7460,0.013158708702023037
16.7490,0.013296395533791538
16.7640,0.014172764711927197
16.7740,0.014592623158194323
16.7770,0.014752629928953482
16.8110,0.01635527519295134
16.8150,0.016501204540260807
16.9040,0.01951462290236477
16.9490,0.02053196458856705
16.9680,0.020902311291997034
16.9750,0.021016488543356596
16.9950,0.021346783985704363
16.9980,0.02139742872036844
17.0070,0.02154593562408419
17.0090,0.021573127427930675
17.0110,0.02159983771025071
17.0380,0.021960837231108466
17.0590,0.022200606626483977
17.0610,0.02222462605321504
17.0650,0.02226875608487423
17.0660,0.022277565096328663
17.0860,0.022465103568482386
17.1080,0.022645815764878816
17.1140,0.02268997412133368
17.1390,0.022871649360783005
17.1460,0.022920084761384556
17.1670,0.023050407146277967
17.1700,0.02306706212613394
17.1740,0.023091053228069328
17.2080,0.02328221727406925
17.2120,0.023302299554201707
17.2450,0.02347222000344656
17.2540,0.023515981812762
17.2580,0.023536092417690127
17.2710,0.02360036137907312
17.3000,0.02373895460430317
17.3270,0.02387273261426874
17.3660,0.02406752223411486
17.3710,0.024093071199812285
17.4030,0.02425174670517479
17.4100,0.02428715269976657
17.4120,0.024297632874165736
17.4130,0.024303694380439847
17.4230,0.024355302158156823
17.4470,0.024482338866752117
17.4510,0.024502704394841306
17.4560,0.024526950419937757
17.4620,0.02456094017474586
17.4750,0.024630505872919786
17.4960,0.024739074814736008
17.5110,0.024818667490578324
17.5150,0.024837475154905475
17.5310,0.024923752482526717
17.5350,0.0249419936509404
17.5400,0.024968533984486396
17.5410,0.024973519148524918
17.5480,0.025006517535484454
17.5500,0.025016034666830726
17.5530,0.025032689646686694
17.5550,0.025041442008549783
17.5600,0.02506857716280492
17.5930,0.025226148001136164
17.6400,0.0254345618477012
17.6810,0.025595984858244027
17.6830,0.02560516209204222
17.6880,0.025622298593424638
17.7040,0.02567996787741572
17.7100,0.02569758590032459
17.7280,0.025754971936358943
17.7400,0.025791510922777657
17.7430,0.02580014998545805
17.7440,0.025803265712982127
17.7580,0.025841249263980185
17.7690,0.025870338829136787
17.7710,0.025875125719605596
17.8080,0.02595902376439027
17.8120,0.025968087699005767
17.8220,0.025990124390039688
17.8250,0.025995506101217637
17.8410,0.02602558703422281
17.8990,0.02612030515095473
17.9390,0.02618080691451316
17.9700,0.026228845767975285
17.9720,0.02623179154672532
17.9750,0.026236153565259025
18.0460,0.026361292512544203
18.0510,0.026370668019912103
18.0660,0.02639978590986438
18.0790,0.026426382893001726
18.0870,0.02644456741182406
18.0880,0.026445445480489937
18.0890,0.026448759481583727
18.1020,0.02647889706418025
18.1110,0.026501217003170905
18.1270,0.026540390195587245
18.1390,0.02657072605175348
18.1530,0.02660839802999913
18.1770,0.026675414496562445
18.2570,0.026916571806925957
18.2650,0.02694234737098877
18.2690,0.02695500855465479
18.3040,0.027062104607095995
18.3060,0.027067797891026354
18.3140,0.027090684325930477
18.3160,0.027097029080161324
18.3180,0.027103912005509965
18.3190,0.027105129971723922
18.3750,0.027263437254742676
18.3950,0.027316093049899567
18.4360,0.027416702724131558
18.4760,0.027502045333495578
18.4790,0.027507285420695162
18.4850,0.027521277869757832
18.4880,0.027526291358592025
18.5020,0.02755453117987843
18.5340,0.02761273863498731
18.5440,0.027629931785961074
18.5570,0.027649249296610348
18.5620,0.027657661760925354
18.5660,0.02766250530098551
18.5750,0.02767593125413471
18.5800,0.027683635598557882
18.5840,0.02768989537840171
18.5850,0.027691113344615666
18.5980,0.027710487504856288
