time,iops
322.0,214392.0
322.5,223064.0
323.0,215210.0
323.5,212688.0
324.0,214600.0
324.5,227896.0
325.0,214286.0
325.5,214606.0
326.0,218552.0
326.5,225824.0
327.0,218904.0
327.5,212826.0
328.0,228250.0
328.5,212146.0
329.0,220376.0
329.5,216262.0
330.0,224160.0
330.5,213890.0
331.0,213382.0
331.5,223286.0
332.0,220294.0
332.5,208786.0
333.0,212934.0
333.5,233674.0
334.0,213080.0
334.5,226272.0
335.0,214123.0
335.5,224080.0
336.0,205066.0
336.5,210534.0
337.0,221634.0
337.5,221822.0
338.0,218242.0
338.5,210287.0
339.0,237080.0
339.5,217928.0
340.0,225920.0
340.5,227002.0
341.0,233114.0
341.5,221746.0
342.0,221670.0
342.5,239981.0
343.0,214472.0
343.5,222934.0
344.0,230258.0
344.5,231509.0
345.0,218384.0
345.5,221752.0
346.0,238444.0
346.5,214760.0
347.0,222722.0
347.5,229568.0
348.0,232756.0
348.5,219096.0
349.0,218006.0
349.5,238102.0
350.0,212824.0
350.5,229152.0
351.0,226376.0
351.5,234542.0
352.0,214328.0
352.5,218155.0
353.0,239594.0
353.5,218956.0
354.0,221028.0
354.5,224612.0
355.0,230806.0
355.5,218238.0
356.0,215456.0
356.5,232530.0
357.0,218966.0
357.5,222816.0
358.0,216832.0
358.5,234786.0
359.0,210162.0
359.5,218008.0
360.0,227472.0
360.5,215272.0
361.0,214668.0
361.5,216996.0
362.0,234738.0
362.5,211326.0
363.0,221542.0
363.5,215680.0
364.0,223496.0
364.5,216331.0
365.0,219124.0
365.5,231336.0
366.0,212552.0
366.5,228311.0
367.0,222914.0
367.5,225790.0
368.0,214091.0
368.5,218064.0
369.0,227112.0
369.5,220188.0
370.0,225092.0
370.5,216328.0
371.0,229014.0
371.5,208528.0
372.0,219711.0
372.5,223642.0
373.0,227854.0
373.5,212662.0
374.0,216202.0
374.5,233424.0
375.0,208488.0
375.5,222504.0
376.0,227144.0
376.5,235720.0
377.0,215668.0
377.5,221864.0
378.0,235072.0
378.5,222120.0
379.0,229352.0
379.5,222176.0
380.0,238700.0
380.5,221288.0
381.0,223290.0
381.5,238414.0
382.0,220288.0
382.5,171686.0
382.5,57154.0
383.0,228690.0
383.5,240140.0
384.0,218058.0
384.5,218224.0
385.0,240728.0
385.5,220232.0
386.0,227160.0
386.5,227040.0
387.0,235749.0
387.5,219194.0
388.0,222246.0
388.5,238884.0
389.0,215432.0
389.5,226412.0
390.0,228492.0
390.5,237050.0
391.0,222382.0
391.5,220072.0
392.0,240078.0
392.5,224492.0
393.0,232212.0
393.5,231212.0
394.0,233454.0
394.5,217294.0
395.0,216888.0
395.5,236372.0
396.0,209960.0
396.5,226658.0
397.0,221038.0
397.5,230038.0
398.0,217124.0
398.5,222950.0
399.0,230992.0
399.5,219136.0
400.0,225456.0
400.5,219664.0
401.0,228958.0
401.5,218302.0
402.0,221430.0
402.5,232154.0
403.0,216000.0
403.5,223986.0
404.0,218568.0
404.5,235022.0
405.0,207394.0
405.5,220944.0
406.0,224012.0
406.5,226458.0
407.0,212240.0
407.5,216493.0
408.0,236412.0
408.5,212754.0
409.0,216440.0
409.5,227270.0
410.0,227262.0
410.5,209116.0
411.0,212696.0
411.5,231540.0
412.0,214892.0
412.5,229686.0
413.0,225454.0
413.5,238818.0
414.0,216706.0
414.5,223962.0
415.0,237192.0
415.5,221032.0
416.0,230264.0
416.5,227456.0
417.0,238611.0
417.5,220144.0
418.0,223212.0
418.5,239420.0
419.0,221344.0
419.5,228240.0
420.0,222100.0
420.5,234658.0
421.0,221518.0
421.5,224590.0
422.0,242726.0
422.5,225000.0
423.0,231520.0
423.5,233736.0
424.0,238512.0
424.5,225789.0
425.0,223068.0
425.5,243276.0
426.0,220612.0
426.5,226860.0
427.0,232520.0
427.5,235320.0
428.0,227296.0
428.5,224135.0
429.0,240122.0
429.5,219374.0
430.0,225058.0
430.5,232312.0
431.0,227966.0
431.5,225092.0
432.0,217396.0
432.5,239212.0
433.0,219174.0
433.5,225468.0
434.0,233229.0
434.5,229208.0
435.0,227282.0
435.5,223150.0
436.0,239748.0
436.5,213848.0
437.0,222856.0
437.5,231944.0
438.0,225400.0
438.5,222088.0
439.0,216816.0
439.5,239352.0
440.0,216800.0
440.5,224328.0
441.0,230568.0
441.5,56412.0
441.5,169552.0
442.0,219831.0
442.5,223008.0
443.0,236890.0
443.5,214328.0
444.0,220604.0
444.5,234222.0
445.0,228206.0
445.5,218259.0
446.0,218674.0
446.5,237340.0
447.0,211826.0
447.5,223973.0
448.0,224576.0
448.5,230104.0
449.0,219464.0
449.5,222732.0
450.0,239414.0
450.5,218120.0
451.0,230680.0
451.5,235943.0
452.0,237312.0
452.5,220160.0
453.0,218828.0
453.5,243410.0
454.0,223870.0
454.5,231024.0
455.0,236888.0
455.5,234828.0
456.0,229170.0
456.5,227022.0
457.0,240784.0
457.5,222624.0
458.0,229752.0
458.5,238496.0
459.0,221430.0
459.5,231826.0
460.0,226360.0
460.5,239074.0
461.0,219144.0
461.5,219840.0
462.0,239566.0
462.5,220450.0
463.0,226299.0
463.5,232054.0
464.0,236372.0
464.5,227084.0
465.0,223164.0
465.5,242246.0
466.0,223754.0
466.5,230728.0
467.0,228935.0
467.5,236290.0
468.0,223326.0
468.5,219489.0
469.0,239740.0
469.5,220008.0
470.0,225080.0
470.5,223380.0
471.0,234180.0
471.5,218882.0
472.0,220226.0
472.5,240162.0
473.0,212280.0
473.5,229884.0
474.0,226486.0
474.5,231703.0
475.0,219314.0
475.5,219394.0
476.0,237044.0
476.5,222075.0
477.0,223424.0
477.5,225168.0
478.0,232358.0
478.5,216663.0
479.0,222150.0
479.5,234264.0
480.0,219054.0
480.5,231863.0
481.0,225016.0
481.5,232032.0
482.0,219154.0
482.5,224172.0
483.0,232596.0
483.5,222104.0
484.0,228224.0
484.5,227855.0
485.0,236450.0
485.5,227280.0
486.0,227920.0
486.5,247186.0
487.0,218898.0
487.5,229408.0
488.0,232992.0
488.5,237614.0
489.0,225682.0
489.5,225294.0
490.0,246676.0
490.5,221087.0
491.0,232222.0
491.5,236976.0
492.0,229128.0
492.5,229552.0
493.0,226214.0
493.5,237614.0
494.0,223354.0
494.5,223741.0
495.0,244126.0
495.5,222220.0
496.0,59190.0
496.0,177290.0
496.5,233640.0
497.0,240104.0
497.5,222704.0
498.0,224950.0
498.5,243918.0
499.0,223522.0
499.5,230434.0
500.0,234584.0
500.5,237190.0
501.0,222958.0
501.5,230334.0
502.0,241264.0
502.5,227896.0
503.0,228118.0
503.5,229854.0
504.0,228526.0
504.5,223896.0
505.0,215740.0
505.5,237292.0
506.0,214925.0
506.5,226534.0
507.0,237056.0
507.5,225554.0
508.0,224408.0
508.5,224426.0
509.0,237012.0
509.5,216912.0
510.0,228320.0
510.5,235758.0
511.0,223684.0
511.5,225919.0
512.0,219150.0
512.5,240304.0
513.0,213778.0
513.5,222814.0
514.0,227396.0
514.5,224756.0
515.0,219501.0
515.5,217120.0
516.0,236904.0
516.5,217012.0
517.0,223190.0
517.5,231778.0
518.0,228824.0
518.5,228049.0
519.0,225592.0
519.5,234254.0
520.0,225296.0
520.5,226886.0
521.0,241382.0
521.5,232916.0
522.0,226180.0
522.5,230988.0
523.0,244114.0
523.5,226438.0
524.0,232016.0
524.5,241910.0
525.0,227652.0
525.5,236914.0
526.0,234604.0
526.5,242748.0
527.0,225538.0
527.5,231438.0
528.0,242624.0
528.5,223917.0
529.0,225200.0
529.5,238106.0
530.0,234974.0
530.5,234081.0
531.0,230002.0
531.5,245120.0
532.0,223634.0
532.5,227626.0
533.0,245872.0
533.5,223868.0
534.0,236075.0
534.5,233662.0
535.0,241486.0
535.5,220492.0
536.0,225833.0
536.5,245722.0
537.0,227470.0
537.5,230408.0
538.0,237782.0
538.5,235258.0
539.0,216128.0
539.5,224544.0
540.0,238808.0
540.5,221360.0
541.0,222008.0
541.5,235008.0
542.0,227292.0
542.5,227864.0
543.0,228840.0
543.5,236816.0
544.0,223658.0
544.5,223146.0
545.0,241176.0
545.5,222872.0
546.0,231600.0
546.5,223164.0
547.0,241444.0
547.5,223686.0
548.0,222242.0
548.5,246356.0
549.0,213010.0
549.5,231234.0
550.0,226540.0
550.5,239958.0
551.0,216944.0
551.5,221798.0
552.0,236168.0
552.5,215710.0
553.0,227128.0
553.5,227114.0
554.0,236742.0
554.5,215918.0
555.0,224396.0
555.5,240894.0
556.0,222792.0
556.5,226660.0
557.0,233789.0
557.5,245560.0
558.0,225472.0
558.5,230380.0
559.0,248050.0
559.5,223428.0
560.0,232084.0
560.5,240580.0
561.0,230802.0
561.5,238972.0
562.0,230188.0
562.5,247386.0
563.0,223274.0
563.5,228024.0
564.0,242828.0
564.5,222502.0
565.0,234428.0
565.5,234890.0
566.0,241394.0
566.5,229580.0
567.0,231234.0
567.5,246344.0
568.0,228068.0
568.5,228414.0
569.0,244128.0
569.5,228944.0
570.0,233646.0
570.5,232610.0
571.0,243360.0
571.5,223576.0
572.0,225560.0
572.5,250708.0
573.0,227200.0
573.5,239568.0
574.0,239294.0
574.5,233881.0
575.0,234386.0
575.5,229560.0
576.0,242680.0
576.5,223540.0
577.0,220126.0
577.5,247618.0
578.0,224774.0
578.5,239056.0
579.0,228302.0
579.5,240346.0
580.0,220478.0
580.5,221970.0
581.0,245968.0
581.5,223318.0
582.0,232914.0
582.5,235576.0
583.0,234928.0
583.5,224574.0
584.0,224422.0
584.5,245018.0
585.0,228106.0
585.5,174598.0
585.5,58100.0
586.0,237430.0
586.5,225592.0
587.0,231412.0
587.5,224100.0
588.0,240428.0
588.5,230908.0
589.0,229346.0
589.5,246424.0
590.0,218200.0
590.5,236608.0
591.0,231360.0
591.5,239872.0
592.0,232055.0
592.5,230968.0
593.0,248482.0
593.5,227206.0
594.0,229400.0
594.5,241110.0
595.0,231848.0
595.5,243698.0
596.0,237092.0
596.5,245772.0
597.0,225296.0
597.5,229104.0
598.0,249983.0
598.5,231564.0
599.0,238416.0
599.5,242598.0
600.0,233440.0
600.5,236536.0
601.0,231776.0
601.5,248536.0
602.0,225206.0
602.5,229674.0
603.0,249022.0
603.5,228437.0
604.0,233278.0
604.5,241748.0
605.0,239066.0
605.5,237112.0
606.0,232640.0
606.5,245106.0
607.0,224154.0
607.5,229004.0
608.0,250528.0
608.5,229842.0
609.0,233375.0
609.5,237480.0
610.0,236602.0
610.5,223200.0
611.0,225514.0
611.5,243048.0
612.0,223362.0
612.5,229566.0
613.0,237572.0
613.5,230144.0
614.0,227880.0
614.5,229766.0
615.0,248352.0
615.5,226496.0
616.0,172482.0
616.0,57476.0
616.5,246892.0
617.0,218552.0
617.5,237752.0
618.0,228068.0
618.5,242488.0
619.0,225014.0
619.5,227930.0
620.0,242664.0
620.5,225440.0
621.0,230984.0
621.5,237472.0
622.0,231312.0
622.5,223194.0
623.0,225134.0
623.5,242558.0
624.0,225020.0
624.5,233259.0
625.0,234206.0
625.5,228320.0
626.0,233828.0
626.5,232546.0
627.0,246606.0
627.5,233036.0
628.0,235794.0
628.5,249881.0
629.0,231182.0
629.5,235486.0
630.0,242100.0
630.5,233793.0
631.0,242536.0
631.5,237424.0
632.0,252664.0
632.5,226119.0
633.0,232546.0
633.5,248066.0
634.0,227387.0
634.5,235400.0
635.0,246122.0
635.5,229440.0
636.0,234165.0
636.5,234974.0
637.0,253470.0
637.5,229192.0
638.0,230500.0
638.5,256412.0
639.0,227934.0
639.5,236564.0
640.0,246870.0
640.5,233712.0
641.0,242390.0
641.5,238346.0
642.0,250268.0
642.5,230458.0
643.0,235678.0
643.5,248680.0
644.0,222416.0
644.5,233584.0
645.0,235976.0
645.5,233472.0
646.0,230802.0
646.5,227710.0
647.0,244564.0
647.5,225124.0
648.0,227970.0
648.5,243152.0
649.0,224176.0
649.5,238428.0
650.0,233262.0
650.5,236114.0
651.0,226956.0
651.5,223569.0
652.0,249928.0
652.5,225432.0
653.0,235784.0
653.5,242772.0
654.0,229484.0
654.5,231258.0
655.0,229316.0
655.5,245656.0
656.0,231782.0
656.5,231532.0
657.0,250904.0
657.5,232006.0
658.0,236924.0
658.5,240506.0
659.0,238376.0
659.5,238992.0
660.0,231050.0
660.5,249982.0
661.0,222174.0
661.5,235224.0
662.0,246908.0
662.5,226800.0
663.0,235808.0
663.5,243692.0
664.0,244964.0
664.5,239652.0
665.0,239442.0
665.5,252950.0
666.0,226250.0
666.5,230856.0
667.0,250482.0
667.5,231748.0
668.0,245852.0
668.5,245216.0
669.0,237134.0
669.5,239716.0
670.0,239518.0
670.5,252167.0
671.0,227998.0
671.5,238612.0
672.0,252406.0
672.5,232640.0
673.0,239434.0
673.5,246878.0
674.0,232399.0
674.5,236216.0
675.0,243480.0
675.5,249248.0
676.0,232251.0
676.5,236356.0
677.0,254022.0
677.5,228274.0
678.0,234968.0
678.5,243682.0
679.0,227970.0
679.5,242140.0
680.0,234963.0
680.5,237516.0
681.0,226914.0
681.5,230742.0
682.0,245272.0
682.5,222296.0
683.0,234880.0
683.5,244120.0
684.0,225080.0
684.5,235624.0
685.0,232416.0
685.5,244944.0
686.0,231052.0
686.5,228734.0
687.0,250754.0
687.5,226578.0
688.0,235828.0
688.5,238976.0
689.0,235248.0
689.5,239180.0
690.0,230680.0
690.5,245016.0
691.0,223688.0
691.5,227088.0
692.0,252912.0
692.5,226396.0
693.0,240874.0
693.5,237728.0
694.0,233064.0
694.5,233592.0
695.0,226796.0
695.5,251688.0
696.0,232670.0
696.5,236174.0
697.0,250534.0
697.5,232186.0
698.0,239306.0
698.5,243486.0
699.0,246300.0
699.5,237006.0
700.0,237342.0
700.5,252424.0
701.0,234240.0
701.5,230470.0
702.0,254114.0
702.5,231402.0
703.0,239392.0
703.5,248398.0
704.0,239442.0
704.5,235996.0
705.0,237566.0
705.5,252892.0
706.0,231094.0
706.5,236654.0
707.0,254896.0
707.5,234904.0
708.0,241910.0
708.5,251608.0
709.0,236894.0
709.5,245336.0
710.0,246628.0
710.5,247720.0
711.0,238936.0
711.5,237516.0
712.0,254004.0
712.5,230040.0
713.0,228970.0
713.5,251384.0
714.0,225392.0
714.5,234075.0
715.0,238968.0
715.5,233740.0
716.0,232620.0
716.5,230515.0
717.0,254416.0
717.5,222384.0
718.0,232024.0
718.5,244016.0
719.0,222486.0
719.5,243620.0
720.0,238606.0
720.5,239574.0
721.0,231732.0
721.5,225296.0
722.0,251482.0
722.5,221200.0
723.0,232802.0
723.5,248366.0
724.0,233442.0
724.5,240544.0
725.0,235176.0
725.5,246464.0
726.0,230828.0
726.5,229700.0
727.0,250868.0
727.5,220840.0
728.0,231520.0
728.5,240368.0
729.0,232846.0
729.5,241656.0
730.0,239358.0
730.5,255660.0
731.0,231220.0
731.5,236600.0
732.0,253788.0
732.5,230197.0
733.0,239680.0
733.5,245988.0
734.0,236798.0
734.5,245376.0
735.0,241696.0
735.5,249712.0
736.0,236173.0
736.5,240458.0
737.0,254024.0
737.5,235890.0
738.0,235428.0
738.5,252670.0
739.0,233992.0
739.5,238448.0
740.0,246249.0
740.5,239538.0
741.0,245414.0
741.5,240816.0
742.0,255492.0
742.5,237144.0
743.0,235564.0
743.5,259070.0
744.0,232692.0
744.5,236684.0
745.0,251900.0
745.5,173436.0
745.5,57846.0
746.0,241182.0
746.5,234440.0
747.0,241924.0
747.5,235716.0
748.0,232912.0
748.5,249792.0
749.0,231070.0
749.5,235696.0
750.0,251416.0
750.5,232870.0
751.0,234758.0
751.5,245392.0
752.0,242868.0
752.5,240712.0
753.0,236408.0
753.5,248856.0
754.0,234932.0
754.5,231736.0
755.0,256376.0
755.5,230286.0
756.0,234514.0
756.5,244426.0
757.0,236134.0
757.5,238532.0
758.0,236406.0
758.5,252470.0
759.0,234018.0
759.5,235368.0
760.0,250694.0
760.5,231196.0
761.0,235028.0
761.5,251016.0
762.0,236544.0
762.5,241952.0
763.0,240222.0
763.5,252006.0
764.0,241224.0
764.5,241634.0
765.0,256496.0
765.5,237368.0
766.0,239815.0
766.5,255088.0
767.0,232860.0
767.5,237336.0
768.0,251746.0
768.5,238424.0
769.0,245966.0
769.5,246738.0
770.0,250820.0
770.5,237128.0
771.0,237776.0
771.5,251512.0
772.0,230818.0
772.5,235944.0
773.0,256328.0
